"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_high_power_infrared_led_emitter_pcb_ir_stemma_led_emitter\current_version\working\working.kicad_sch"
"Date:","14/09/2023 07:44:20"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D3","1","1206 IR 940nm","LED1206","working:CHIPLED_1206","","",""
"D4","1","1206 IR 940nm Side","LED_1206RA","working:LED_1206_SIDE","","",""
"FID2, FID3","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","0.1"" Header","HEADER-1X3","working:1X03_OVAL","","",""
"JP2","1","0.1"" Header","HEADER-1X3ROUND","working:1X03_ROUND","","",""
"LED1","1","5mm","LED5MM","working:LED5MM","","",""
"Q1","1","AO3406","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R2","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","33K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R5, R6","3","22","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2","2","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U$1, U$8","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X4","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
