"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_feather_rp2040_scorpio_pcb_adafruit_feather_rp2040_scorpio\current_version\working\working.kicad_sch"
"Date:","14/09/2023 01:35:51"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","66"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4, C5, C20","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3","2","22pF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C6, C7, C9, C12, C13, C14, C16, C18, C19","9","0.1uF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C8, C10, C11, C15, C17","5","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CHG0","1","ORANGE","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"CONN1","1","STEMMA_I2C_QTRA","STEMMA_I2C_QTRA","working:JST_SH4_RA","","",""
"D3","1","NSR0320","DIODESOD-323F","working:SOD-323F","","",""
"D4","1","MBR540","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"D+1","1","TPB1,27","TPB1,27","working:B1,27","","",""
"D-1","1","TPB1,27","TPB1,27","working:B1,27","","",""
"IC1","1","RP2040_QFN56","RP2040_QFN56","working:QFN56_7MM_REDUCEDEPAD","","",""
"JP1","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP2","1","HEADER-2X8","HEADER-2X8","working:2X08","","",""
"JP3","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"L0","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"LED1","1","WS2812B_SK6805_1515","WS2812B_SK6805_1515","working:SK6805_1515","","",""
"Q3","1","DMG341","MOSFET-P","working:SOT23-R","","",""
"R1, R2, R3, R4, R5, R7","6","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6, R11","2","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R8, R12, R13","3","5.1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9, R10","2","27","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R14, R15","2","100 Pack","RESISTOR_4PACK_0804","working:RESPACK_4X0402","","",""
"SJ1, SJ2","2","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SW1, SW2","2","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"TP1, TP2, TP3","3","TESTPOINTROUND1.5MMNO","TESTPOINTROUND1.5MMNO","working:TESTPOINT_ROUND_1.5MM_NO","","",""
"U1","1","8MB QSPI","SPIFLASH_8PIN_4X4","working:USON8_4X4","","",""
"U2","1","AP2112-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","MCP73831T-2ACI/OT","MCP73831/2","working:SOT23-5","","",""
"U4","1","74AHCT245","74LCX245_QFN20","working:20-DHVQFN","","",""
"U$31, U$32","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"U$34, U$35","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"X1","1","JSTPH","CON_JST_PH_2PIN_BATT","working:JSTPH2_BATT","","",""
"X6","1","USB Type C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
"Y1","1","12MHz/12pF","CRYSTAL2.5X2.0","working:CRYSTAL_2.5X2","","",""
