"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_li_ion_charger_board\current_version\working\working.kicad_sch"
"Date:","18/09/2023 02:46:09"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","55"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C8, C10, C11, C14, C15, C16, C17","9","100n","C","agg:0402","","",""
"C3, C13","2","1µ","C","agg:0402","","",""
"C4, C7","2","2µ2","C","agg:0805","","",""
"C5, C6, C18, C19","4","10µ","C","agg:1210","","",""
"C9","1","1µ5","C","agg:0603","","",""
"C12","1","100p","C","agg:0402","","",""
"C20","1","22p","C","agg:0402","","",""
"D3, D4","2","SCHOTTKY","SCHOTTKY","agg:SOD-323","","",""
"IC1","1","BQ40Z60","BQ40Z60","agg:QFN-32-EP-TI","","",""
"J1","1","WEST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J2","1","WEST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J3","1","TAP","CONN_01x01","agg:SIL-254P-01","","",""
"J4","1","EAST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J5","1","EAST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J6","1","NORTH BOT","CONN_02x05","agg:SFML-105-02-L-D-LC","","",""
"J7","1","BAT+","CONN_01x01","agg:SIL-254P-01","","",""
"J8","1","BAT-","CONN_01x01","agg:SIL-254P-01","","",""
"L1","1","2µ2","L","agg:SRP5030T","","",""
"Q1","1","NFET2","NFET2","agg:PowerFLAT-5x6","","",""
"Q2","1","NFET","NFET_GDS","agg:SOT-883-B","","",""
"Q3","1","NFET_GDS","NFET_GDS","agg:SON2x2N","","",""
"Q4","1","SiZ340DT","SiZ340DT","agg:PowerPair-3x3","","",""
"R1","1","10K","R","agg:0402","","",""
"R2, R7, R9","3","10M","R","agg:0402","","",""
"R3, R4, R8","3","5K1","R","agg:0402","","",""
"R10, R11, R15, R16","4","100R","R","agg:0402","","",""
"R12","1","100K","R","agg:0402","","",""
"R13","1","2R","R","agg:0402","","",""
"R14, R19","2","10R","R","agg:0402","","",""
"R17","1","5m","R","agg:0805","","",""
"R18","1","10m","R","agg:0603","","",""
"R20","1","330K","R","agg:0402","","",""
"R21","1","56K2","R","agg:0402","","",""
