"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_iggie_psu\current_version\working\working.kicad_sch"
"Date:","17/09/2023 22:33:30"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","59"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C101","1","100p","C-agg","agg:0603","","",""
"C102, C106, C109, C110","4","10µ","C-agg","agg:1210","","",""
"C103, C104, C105, C108, C112, C113","6","100n","C-agg","agg:0603","","",""
"C107, C111","2","1µ","C-agg","agg:0603","","",""
"D101","1","SMAJ58A","SCHOTTKY-agg","agg:DO-214AC-SMA","","",""
"D102","1","VSSC520S-M3/9AT","SCHOTTKY-agg","agg:DO-214AB-SMC","","",""
"D103, D104, D105, D107, D108","5","GRN","LED-agg","agg:0603-LED","","",""
"D106","1","RED","LED-agg","agg:0603-LED","","",""
"D109, D110, D111","3","ESD_DIODE","ESD_DIODE-agg","agg:0603","","",""
"IC101","1","TSR 1-24150","TSR1-agg","agg:TSR1","","",""
"IC102","1","STM32F334K8T6","STM32F3xxKxTx-agg","agg:LQFP-32","","",""
"IC103","1","TSR 1-2450","TSR1-agg","agg:TSR1","","",""
"IC104","1","NCP161","NCP161-agg","agg:SOT-23-5","","",""
"IC105","1","ADuM1201","ADuM1201-agg","agg:SOIC-8","","",""
"J101","1","PWR_IN","BarrelJack-agg","agg:BARRELJACK","","",""
"J102","1","CTRL","CONN_01x04-agg","agg:MOLEX-KK-254P-04","","",""
"J103","1","HV_OUT","CONN_01x03-agg","agg:MOLEX-KK-254P-03","","",""
"J104","1","UART","CONN_01x04-agg","agg:MOLEX-PICOBLADE-53398-0471","","",""
"L101","1","FB","L-agg","agg:0603","","",""
"P101","1","SWD","SWD-agg","agg:FTSH-105-01-L-DV-K","","",""
"R101, R103, R104, R109","4","10k","R-agg","agg:0603","","",""
"R102","1","100k","R-agg","agg:0603","","",""
"R105, R106, R107, R108, R110, R111","6","1k","R-agg","agg:0603","","",""
"TP101, TP103, TP104, TP105","4","TESTPAD","TESTPAD-agg","agg:TESTPAD","","",""
"TP102","1","TESTPAD","TESTPAD-agg","agg:KEYSTONE5016","","",""
"X101, X102, X103, X104","4","M3 MOUNT","PART-agg","agg:M3_MOUNT","","",""
"X105","1","MAINS PSU","PART-agg","","","",""
"X106, X107","2","HV SIGN","PART-agg","psu:hv","","",""
"Y101","1","25M","TCXO_ST-agg","agg:XTAL-25x20","","",""
