"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_airlift_bitsy_add_on_pcb_adafruit_airlift_bitsy_add_on\current_version\working\working.kicad_sch"
"Date:","09/09/2023 17:18:28"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","20"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C5","5","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"D7","1","LED_RGB_PLCC63535","LED_RGB_PLCC63535","working:RGBLED_3535_PLCC6","","",""
"IC3","1","74AHC1G125","74AHC1G125","working:SOT23-5L","","",""
"IC4","1","ATECCX08","ATECCX08","working:SOIC8_150MIL","","",""
"JP2, JP4","2","HEADER-1X14","HEADER-1X14","working:1X14_ROUND70","","",""
"R1","1","1K","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"R2","1","10K","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"SJ6, SJ7, SJ8","3","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SW2","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"U5","1","NINA-W10XNINA-W10X","NINA-W10XNINA-W10X","working:ARDUINO-UCS&SOCS_NINA-W1X","","",""
"U$34, U$35","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
