"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_pyruler_pcb_adafruit_pyruler\current_version\working\working.kicad_sch"
"Date:","16/09/2023 04:42:29"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","32"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C8","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3","2","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CN1","1","4U#20329","USB_MICRO_NARROW","working:4UCONN_20329_NARROW","","",""
"D2, D3","2","SCHOTTKY","DIODE_SOD-123FL","working:SOD-123FL","","",""
"IC3","1","ATSAMD21E","ATSAMD21E","working:QFN32_5MM","","",""
"JP3, JP4","2","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"L0, L2","2","red","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"L1","1","yellow","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"L3","1","blue","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"L4","1","green","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"LED1","1","AP102-2020","APA1022020","working:APA102_2020","","",""
"PWR0","1","green","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"Q2","1","reset","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"R1, R2, R3","3","2.2K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R5, R6","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","2M","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SWC0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"SWD0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"U1","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$1, U$6","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"U$8, U$9","2","MOUNTINGHOLE2.0","MOUNTINGHOLE2.0","working:MOUNTINGHOLE_2.0_PLATED","","",""
