"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\sparkfun_sparkfun_kicad_libraries_boostboard1\current_version\working\working.kicad_sch"
"Date:","12/09/2023 12:30:30"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3","3","22UF-0805-6.3V-20%","22UF-0805-6.3V-20%_6","Capacitors:0805","","",""
"D1","1","LED-RED0603","LED-RED0603_2","LED:LED-0603","","",""
"FD1, FD2","2","FIDUCIAL1X2","FIDUCIAL1X2_4","Aesthetics:FIDUCIAL-1X2","","",""
"H1","1","STAND-OFF","STAND-OFF_2","Hardware:STAND-OFF","","",""
"J1, J3","2","CONN_02","CONN_02_4","Connectors:1X02","","",""
"J2","1","CONN_01","CONN_01_2","Connectors:1X01","","",""
"JP1","1","JUMPER-SMT_2_NO","JUMPER-SMT_2_NO","Jumpers:SMT-JUMPER_2_NO_SILK","","",""
"L1","1","INDUCTOR-CDRH-4.7UH","INDUCTOR-CDRH-4.7UH_2","Coils:INDUCTOR_2.2UH","","",""
"LOGO1","1","SFE_LOGO_NAME_FLAME.1_INCH","SFE_LOGO_NAME_FLAME.1_INCH_2","Aesthetics:SFE_LOGO_NAME_FLAME_.1","","",""
"LOGO2","1","OSHW-LOGOS","OSHW-LOGOS_2","Aesthetics:OSHW-LOGO-S","","",""
"R1","1","10KOHM-0603-1_10W-1%","10KOHM-0603-1_10W-1%_2","Resistors:0603","","",""
"R2, R4","2","100KOHM-0603-1_10W-1%","100KOHM-0603-1_10W-1%_4","Resistors:0603","","",""
"R3, R5","2","820KOHM-0603-1_10W-1%","820KOHM-0603-1_10W-1%_4","Resistors:0603","","",""
"R6","1","4.7KOHM-0603-1_10W-1%","4.7KOHM-0603-1_10W-1%_2","Resistors:0603","","",""
"U1","1","PAM2401","PAM2401_2","Silicon-Standard:MSOP8","","",""
