"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_ffp_ffp\current_version\working\working.kicad_sch"
"Date:","17/09/2023 21:30:55"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","17"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C7","5","100n","C-agg","agg:0603","","",""
"C5, C6","2","1µ","C-agg","agg:0603","","",""
"D1","1","LED","LED-agg","agg:0603-LED","","",""
"IC1","1","STM32F042K6T7","STM32F0xxKxTx-agg","agg:LQFP-32","","",""
"IC2","1","MCP1700","MCP1700-agg","agg:SOT-23","","",""
"IC3","1","MIC2004-0_5YM5","MIC2004-0_5YM5-agg","agg:SOT-23-5","","",""
"J2","1","USB4085","USB4085-agg","agg:USB4085","","",""
"J3","1","PROG","CONN_02x05-agg","agg:FTSH-105-01-L-DV-K","","",""
"P1","1","SWD_TC","SWD_TC-agg","agg:TC2030-NL","","",""
"R1, R2, R3","3","10k","R-agg","agg:0603","","",""
