"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_qt_py_rp2040_pcb_adafruit_qt_py_rp2040\current_version\working\working.kicad_sch"
"Date:","16/09/2023 06:10:18"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","40"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C8","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C10, C12","3","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C7, C9, C11, C13, C14, C16, C17","7","0.1uF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C19, C20","2","22pF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"CONN1","1","STEMMA_I2C_QTSKINNY","STEMMA_I2C_QTSKINNY","working:JST_SH4_SKINNY","","",""
"D1, D2","2","  NSR0320","DIODE_SOD323MINI","working:SOD-323_MINI","","",""
"IC2","1","RP2040_QFN56","RP2040_QFN56","working:QFN56_7MM_REDUCEDEPAD","","",""
"JP1, JP3","2","HEADER-1X7_CASTEL","HEADER-1X7_CASTEL","working:1X07_CASTEL","","",""
"JP2","1","JUMPER-2SMD-NO","JUMPER-2SMD-NO","working:SJ_2S-NO","","",""
"LED1","1","WS2812B_SK6805_1515","WS2812B_SK6805_1515","working:SK6805_1515","","",""
"R3, R9","2","10K","RESISTOR_0402NO","working:_0402NO","","",""
"R6, R16","2","1K","RESISTOR_0402NO","working:_0402NO","","",""
"R12, R13","2","5.1K","RESISTOR_0402NO","working:_0402NO","","",""
"R14, R15","2","27","RESISTOR_0402NO","working:_0402NO","","",""
"SW1, SW2","2","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"TP3, TP4","2","TESTPOINTROUND1.5MMNO","TESTPOINTROUND1.5MMNO","working:TESTPOINT_ROUND_1.5MM_NO","","",""
"U1","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U5","1","8MB QSPI Flash","SPIFLASH_8PIN_4X4","working:USON8_4X4","","",""
"U$6, U$8","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"X2","1","USB Type C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
"Y1","1","12MHZ","CRYSTAL2.5X2.0","working:CRYSTAL_2.5X2","","",""
