"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_tft_gizmo_pcb_adafruit_circuit_playground_tft_gizmo\current_version\working\_autosave-working.kicad_sch"
"Date:","22/09/2023 13:31:40"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","43"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C15","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C9, C13","2","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"D1, D2","2","3.6V","DIODE-ZENERSOD323","working:SOD-323","","",""
"IC4","1","APX803-SAG","AXP083-SAG","working:SOT23","","",""
"LEFT0","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"Q1","1","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1","1","33 ohm","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2, R5","2","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3, R4","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R12, R13","2","100","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RIGHT0","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"TFT2","1","DISP_TFT_1.54IN_240X240_22P","DISP_TFT_1.54IN_240X240_22P","working:TFT_1.54IN_240X240_22PIN","","",""
"TP1, TP14, TP15, TP16, TP17, TP18","6","TESTPOINTROUND1.5MMNO","TESTPOINTROUND1.5MMNO","working:TESTPOINT_ROUND_1.5MM_NO","","",""
"TP2, TP3, TP4, TP5, TP6, TP7, TP8, TP9, TP10, TP11, TP12, TP13","12","SEWTAP_SMTNUTM3","SEWTAP_SMTNUTM3","working:SMT_NUT_3MM","","",""
"U5","1","PAM8302AASCR","AUDIOAMP_PAM8302A","working:MSOP8_0.65MM","","",""
"U$1","1","CON_MOLEX_2P","CON_MOLEX_2P","working:53398-0271","","",""
"U$2, U$3, U$6","3","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"VR2","1","10K trim","TRIMPOT3303W/X","working:TRIMPOT_BOURNS_3303W","","",""
