"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_mpr121_pcb_adafruit_mpr121q_qt\current_version\working\working.kicad_sch"
"Date:","15/09/2023 12:53:53"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","0.1uF","CAP_CERAMIC0805_10MGAP","working:0805_10MGAP","","",""
"C4","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X13","HEADER-1X13","working:1X13_ROUND_70","","",""
"JP2","1","HEADER-1X770MIL","HEADER-1X770MIL","working:1X07_ROUND_70","","",""
"Q1, Q2","2","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R2, R3, R4","4","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R5","1","75K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R6","1","100K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R7","1","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"U1","1","MPR121Q","MPR121Q","working:QFN20_3MM_NOTHERMAL","","",""
"U4","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$10, U$11","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
