"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_qt_3v_to_5v_level_booster_pcb_adafruit_stemma_qt_booster_breakout\current_version\working\working.kicad_sch"
"Date:","16/09/2023 04:58:30"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C4, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6","1","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","AP3602","AP3602","working:SOT23-6","","",""
"JP2, JP3","2","HEADER-1X576MIL","HEADER-1X576MIL","working:1X05_ROUND_76","","",""
"Q2","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R1","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","10K Pack","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ2","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"U$1, U$17, U$19, U$21","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
