"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_bluefruit_classic_pcbs_adafruit_ez_link_breakout\current_version\working\working.kicad_sch"
"Date:","11/09/2023 10:09:40"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","25"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D2","1","MBR120","DIODESOD-123","working:SOD-123","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","74LVC2G34DBVR","74LVC2G34DBVR","working:SOT23-6","","",""
"JP1, JP2","2","PINHD-1X1CB","PINHD-1X1CB","working:1X01-CLEANBIG","","",""
"JP4","1","PINHD-1X6B","PINHD-1X6B","working:1X06-BIG","","",""
"JP5","1","HEADER-2X3","HEADER-2X3","working:2X03_ROUND_70MIL","","",""
"LED1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED3, LED4","2","Blue","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1","1","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R2","1","470","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R5","1","2.2K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R6","1","10K","RESISTOR_0805MP","working:_0805MP","","",""
"R8, R10","2","220","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SW1","1","SPST_TACT-KMR2","SPST_TACT-KMR2","working:KMR2","","",""
"U1","1","BlueFruit","BLUETOOTH_MODULE","working:BLUETOOTH_MODULE","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"VBAT0","1","JST-2PH","JST_2PIN-SMT-RA","working:JST-PH-2-SMT-RA","","",""
