"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_prop_maker_featherwing_pcb_adafruit_prop_maker_featherwing\current_version\working\working.kicad_sch"
"Date:","16/09/2023 02:41:33"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","42"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C15","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C9, C13","3","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"D1, D2","2","MBR120","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"EN_PINS0","1","HEADER-1X2ROUND","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"FID1, FID3","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC2","1","741G125DBV","741G125DBV","working:SOT23-5","","",""
"IC4","1","LIS3DH","ACCEL_LIS3DHTR","working:LGA16_3X3MM","","",""
"JP1","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"JP2","1","HEADER-1X2ROUND","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"JP4","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP5","1","HEADER-1X4ROUND","HEADER-1X4ROUND","working:1X04_ROUND","","",""
"MS1","1","FEATHERWING","FEATHERWING","working:FEATHERWING","","",""
"NEO0","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
"Q2, Q4, Q5, Q6","4","DMG3406","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"Q3","1","DMG3415U-7","MOSFET-PWIDE","working:SOT23-WIDE","","",""
"R1, R4, R5, R6","4","100k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2, R3","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","3o","RESISTOR_1206","working:_1206","","",""
"R8, R9","2","1.75o","RESISTOR_1206","working:_1206","","",""
"R11","1","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R12, R13","2","100","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"U5","1","PAM8302AASCR","AUDIOAMP_PAM8302A","working:MSOP8_0.65MM","","",""
"U$1","1","CON_MOLEX_2P","CON_MOLEX_2P","working:53398-0271","","",""
"VR2","1","10K trim","TRIMPOT3303W/X","working:TRIMPOT_BOURNS_3303W","","",""
"X6","1","CON_JST_PH_2PIN_MTPH2","CON_JST_PH_2PIN_MTPH2","working:JSTPH2","","",""
