"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_gemma_pcb_adafruit_gemma\current_version\working\working.kicad_sch"
"Date:","14/09/2023 06:25:41"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","26"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B0, B1, B2","3","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"BOOT0","1","red","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"C1, C8","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CN1","1","JST-PH","CON_JST_PH_2PIN","working:JSTPH2","","",""
"D2, D3","2","SCHOTTKY","DIODE_SOD-123FL","working:SOD-123FL","","",""
"GND0","1","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"IC2","1","LP298XS","LP298XS","working:SOT23-5L","","",""
"PWR0","1","green","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"Q1","1","reset","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"R1, R2","2","68 (0603)","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","1.5K (0603)","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R5","2","470 (0603)","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SW1","1","SWITCH_DPDTEG1390","SWITCH_DPDTEG1390","working:EG1390","","",""
"TP1","1","TPB2,54","TPB2,54","working:B2,54","","",""
"U1","1","ATTINY85","ATTINY85","working:MLF20_4X4MM_0.5MM_ATMEL","","",""
"U$1, U$6","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"UNK3V3","1","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"VBAT0","1","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"X2","1","MicroUSB","USBMICRO_20329","working:4UCONN_20329","","",""
