"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_neopixel_featherwing_pcb_adafruit_neopixel_featherwing\current_version\working\working.kicad_sch"
"Date:","15/09/2023 15:57:44"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","66"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C5","5","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1, D2","2","MBR120","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"FID1, FID3","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC2","1","741G125DBV","741G125DBV","working:SOT23-5","","",""
"JP1, JP3","2","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8, LED9, LED10, LED11, LED12, LED13, LED14, LED15, LED16, LED17, LED18, LED19, LED20, LED21, LED22, LED23, LED24, LED25, LED26, LED27, LED28, LED29, LED30, LED31, LED32","32","WS2812B3535","WS2812B3535","working:LED3535","","",""
"MS1","1","FEATHERWING","FEATHERWING","working:FEATHERWING","","",""
"SJ1, SJ2, SJ3, SJ4, SJ5, SJ6, SJ7, SJ8, SJ9, SJ10, SJ11, SJ12, SJ13, SJ14, SJ15, SJ16, SJ17, SJ18, SJ19","19","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ20","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
