"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_radio_bonnet_pcb_adafruit_lora_radio_bonnet_with_oled\current_version\working\working.kicad_sch"
"Date:","16/09/2023 06:42:13"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","34"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C8, C9","5","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C5, C6","2","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN1","1","HEADER-1X25","HEADER-1X25","working:1X25_ROUND_70MIL","","",""
"CS0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"DIO0, DIO1, DIO2","3","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC5","1","APX803","AXP083-SAG","working:SOT23","","",""
"JP1, JP3","2","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"JP2","1","HEADER-1X3ROUND","HEADER-1X3ROUND","working:1X03_ROUND","","",""
"JP6","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"LCD1","1","OLED 128x32","DISP_OLED_UG-2832HSWEG02","working:UG-2832HSWEG02_WRAPUNDER","","",""
"MISO0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"MOSI0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"R3","1","390K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R5","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"RPI1","1","RASPBERRYPI_BPLUS_BONNET_THMSMT","RASPBERRYPI_BPLUS_BONNET_THMSMT","working:PI_BONNET_THMSMT","","",""
"RST0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SCK0","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1, SW2, SW3","3","6mm","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
"U1","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U4","1","RFM69/9x","RFM69HCW_SMT","working:RFMHCW_SMT","","",""
"X1","1","uFL/SMA","SMACONNECTOR_EDGE_UFL","working:SMA_EDGELAUNCH_UFL","","",""
