"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\bveenema_mixcontroller_mixcontroller\current_version\working\working.kicad_sch"
"Date:","27/09/2023 21:59:41"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","216"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4","4","0.1u","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Unpolarized capacitor, small symbol","DigiKey",""
"C5","1","47u","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Unpolarized capacitor, small symbol","DigiKey",""
"D1","1","LED_ARGB","LED_ARGB","NoFootprint:NoFootprint","RGB LED, anode/red/green/blue","DigiKey",""
"D2","1","+72V","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D3","1","+5V","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D4","1","+24V","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D5","1","EN_HARD","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D6","1","EN_RESIN","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D7","1","PUMP","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D8","1","LIQ_RESIN","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D9","1","LIQ_HARD","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D10","1","STEP_HARD","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D11","1","STEP_RESIN","LED_ALT-Device","LED_SMD:LED_0805_2012Metric_Pad1.15x1.40mm_HandSolder","","DigiKey",""
"D12","1","LED_RESIN_LIQ","LED_ALT-Device","NoFootprint:NoFootprint","","DigiKey",""
"D13","1","LED_HARD_LIQ","LED_ALT-Device","NoFootprint:NoFootprint","","DigiKey",""
"J1, J5, J6","3","PG7","Conn_01x02_Female-Connector","NoFootprint:NoFootprint","","Amazon",""
"J2, J9, J104","3","B2B-XH-A(LF)(SN)","Conn_01x02_Male-Connector","Connector_JST:JST_XH_B02B-XH-A_1x02_P2.50mm_Vertical","","DigiKey",""
"J3, J10, J105","3","XHP-2","Conn_01x02_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J4, J8","2","XHP-3","Conn_01x03_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J7","1","B3B-XH-A(LF)(SN)","Conn_01x03_Male-Connector","Connector_JST:JST_XH_B03B-XH-A_1x03_P2.50mm_Vertical","","DigiKey",""
"J11","1","B5B-XH-A(LF)(SN)","Conn_01x05_Male-Connector","Connector_JST:JST_XH_B05B-XH-A_1x05_P2.50mm_Vertical","","DigiKey",""
"J12","1","XHP-5","Conn_01x05_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J13, J95","2","B8B-XH-A(LF)(SN)","Conn_01x08_Male-Connector","Connector_JST:JST_XH_B08B-XH-A_1x08_P2.50mm_Vertical","","DigiKey",""
"J14, J96","2","XHP-8","Conn_01x08_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J15, J16, J17, J18, J19, J20, J21, J22, J23, J24, J25, J26, J27, J28, J29, J30, J31, J32, J33, J34, J35, J36, J37, J39, J40, J41, J42, J43, J44, J45, J46, J47, J48, J49, J50, J51, J52, J53, J54, J56, J57, J58, J59, J60, J61, J62, J63, J64, J65, J66, J68, J69, J70, J72, J73, J74, J75, J76, J77, J78, J79, J80, J81, J82, J83, J84, J85, J86, J87, J88, J89, J90","72","~","TestPoint","Local:ConnectorPoint_THT_D1.5mm_Drill-0.7mm","test point","",""
"J38","1","B5B-PH-K-S(LF)(SN)","Conn_01x05_Male-Connector","Connector_JST:JST_PH_B5B-PH-K_1x05_P2.00mm_Vertical","","DigiKey",""
"J55","1","PHR-5","Conn_01x05_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J67","1","B6B-PH-K-S(LF)(SN)","Conn_01x06_Male-Connector","Connector_JST:JST_PH_B6B-PH-K_1x06_P2.00mm_Vertical","","DigiKey",""
"J71","1","PHR-6","Conn_01x06_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J91","1","B4B-XH-A(LF)(SN)","Conn_01x04_Male-Connector","Connector_JST:JST_XH_B04B-XH-A_1x04_P2.50mm_Vertical","","DigiKey",""
"J92","1","XHP-4","Conn_01x04_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J93","1","50-57-9402","Conn_01x02_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J94","1","0705430001","Conn_01x02_Male-Connector","VDW-Connectors:Molex-705430001_02x2.54mm_Straight","","DigiKey",""
"J97","1","B4B-PH-K-S(LF)(SN)","Conn_01x04_Male-Connector","Connector_JST:JST_PH_B4B-PH-K_1x04_P2.00mm_Vertical","","DigiKey",""
"J98","1","PHR-4","Conn_01x04_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J99","1","USB_B","USB_B-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J100","1","PHR-2","Conn_01x02_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J101","1","B2B-PH-K-S(LF)(SN)","Conn_01x02_Male-Connector","Connector_JST:JST_PH_B2B-PH-K_1x02_P2.00mm_Vertical","","DigiKey",""
"J102","1","PHR-3","Conn_01x03_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J103","1","B3B-PH-K-S(LF)(SN)","Conn_01x03_Male-Connector","Connector_JST:JST_PH_B3B-PH-K_1x03_P2.00mm_Vertical","","DigiKey",""
"J106, J108","2","JST SM Male","Conn_01x02_Male-Connector","NoFootprint:NoFootprint","","DigiKey",""
"J107, J109","2","JST SM Female","Conn_01x02_Female-Connector","NoFootprint:NoFootprint","","DigiKey",""
"JP1, JP2, JP3, JP4, JP5, JP6, JP7, JP8, JP9, JP10, JP11, JP12, JP13, JP14, JP15, JP16, JP17, JP18, JP19, JP20, JP21, JP22, JP23, JP24, JP25, JP26, JP27","27","~","Jumper_NC_Small-Device","Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm","","",""
"K1","1","G2R-1A-T DC48","DIPxx-1Axx-11x","NoFootprint:NoFootprint","Standex Meder DIP reed relay, SPST, Closing Contact","DigiKey",""
"KB1","1","Knob","Knob-VDW_Mechanical","NoFootprint:NoFootprint","","DigiKey",""
"LS1","1","Speaker","Speaker","NoFootprint:NoFootprint","Speaker","DigiKey",""
"PS1","1","ERM01H110","ERM01H110-VDW_Modules","VDW-Modules:ERM01H110","","Mouser",""
"PS2","1","RSDW20H-05","RSDW20H-05-VDW_Modules","VDW-Modules:RSDW20_H","","Mouser",""
"Q1, Q2","2","Q_NMOS_GDS","Q_NMOS_GDS","Package_TO_SOT_THT:TO-220-3_Horizontal_TabDown","N-MOSFET transistor, gate/drain/source","DigiKey",""
"R1, R8, R9, R21, R22","5","470","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R2, R15","2","100k","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R3, R4, R26","3","4.7k","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R5","1","2.2k","R","NoFootprint:NoFootprint","Resistor","House",""
"R6, R7, R13, R16, R17, R23, R24","7","1k","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R10, R11","2","4.99k .1%","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R12","1","22k","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R14, R18","2","7.5k","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R19, R20","2","10k","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R25","1","2.2k","R_Small","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small symbol","DigiKey",""
"R27, R28","2","470","R_Small","NoFootprint:NoFootprint","Resistor, small symbol","House",""
"R29","1","22k","R","NoFootprint:NoFootprint","Resistor","House",""
"SP1, SP8, SP9","3","LED_HOLDER_5MM","LED_HOLDER_5MM-VDW_Mechanical","NoFootprint:NoFootprint","","DigiKey",""
"SP2, SP3, SP4, SP5, SP6, SP7","6","PG7","PG7-VDW_Mechanical","NoFootprint:NoFootprint","","Amazon",""
"SW1","1","Rotary_Selector_Switch","Rotary_Selector_Switch-VDW_Modules","NoFootprint:NoFootprint","","DigiKey",""
"SW5","1","JWS11BAAF-A","SW_SPST_LED","NoFootprint:NoFootprint","Single Pole Single Throw (SPST) switch with LED, generic","DigiKey",""
"SW6","1","PV1F240SS","SW_Push","NoFootprint:NoFootprint","Push button switch, generic, two pins","DigiKey",""
"TH1, TH2","2","10K","Thermistor","NoFootprint:NoFootprint","Temperature dependent resistor","Omega",""
"TP1","1","SCL","TestPoint","TestPoint:TestPoint_THTPad_D1.5mm_Drill0.7mm","test point","",""
"TP2","1","SDA","TestPoint","TestPoint:TestPoint_THTPad_D1.5mm_Drill0.7mm","test point","",""
"U1","1","Photon","Photon-MCU_Particle-VDW","VDW-Particle:photon_smd","","DigiKey",""
"U2","1","Adafruit_1096","Adafruit_1096-VDW_Modules","VDW-Modules:SimpleRF_Receiver","","DigiKey",""
"U3, U4","2","BOB-12009","BOB-12009-VDW_Modules","VDW-Modules:BOB-12_W10.16mm","","DigiKey",""
"U5","1","GP2Y0A02YK0F","GP2Y0A02YK0F-VDW_Modules","NoFootprint:NoFootprint","","SparkFun",""
