"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\bcn3d_bcn3dsigma_electronics_smart_extruder_board\current_version\working\working.kicad_sch"
"Date:","19/09/2023 13:08:19"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","31"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","100n","C-EUC0603K","working:C0603K","","",""
"C3","1","330n","C-EUC0805","working:C0805","","",""
"CFAN0","1","JST_2MM_MALE","JST_2MM_MALE","working:JST-2-SMD","","",""
"CFAN+0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"CFAN-0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"CN1","1","JST_4PINPA","JST_4PINPA","working:JST_PA_04","","",""
"D1","1","PD3S160","PD3S160","working:POWERDI323","","",""
"ENDSTOP0","1","JST_2MM_MALE","JST_2MM_MALE","working:JST-2-SMD","","",""
"GND0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"L1","1","1k","R-US_R0603","working:R0603","","",""
"LFAN0","1","JST_2MM_MALE","JST_2MM_MALE","working:JST-2-SMD","","",""
"Q1","1","BC807W","BC807W","working:SOT323-BEC","","",""
"Q2","1","MOSFET-NSOT323","MOSFET-NSOT323","working:SOT323","","",""
"R1","1","100","R-US_R1210","working:R1210","","",""
"R2, R8","2","10k","R-US_R0603","working:R0603","","",""
"R3","1","5k23","R-US_R0603","working:R0603","","",""
"R4, R6","2","1k","R-US_R0603","working:R0603","","",""
"R5","1","200k","R-US_R0603","working:R0603","","",""
"R7","1","22.6K","R-US_R0603","working:R0603","","",""
"THERM0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"U2","1","LM3480IM4","LM3480IM4","working:SOT23-3","","",""
"U3","1","LM392MMSOP8","LM392MMSOP8","working:MSOP8","","",""
"U$1, U$2, U$3","3","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
"UNK5V0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"UNK24V0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"VERT_FFC1","1","68612014422","68612014422","working:68612014422","","",""
