"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_atecc608_pcb_adafruit_atecc608\current_version\working\working.kicad_sch"
"Date:","11/09/2023 08:48:35"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","16"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"ECC1","1","ATECC108","ATECC108","working:SOIC8","","",""
"FID3, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP2","1","HEADER-1X4ROUND","HEADER-1X4ROUND","working:1X04_ROUND","","",""
"R3","1","4.7K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R5","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"U$11, U$12, U$14, U$15","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
