"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_mlx90393_pcb_adafruit_mlx90393_wide_range_magnetometer\current_version\working\working.kicad_sch"
"Date:","15/09/2023 10:56:40"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C3, C4","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","1N4148","DIODE_SOD323MINI","working:SOD-323_MINI","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID2, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1, JP4","2","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"Q2","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R2","1","10K","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"R3","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1, SJ2","2","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"U1","1","MLX90393","MLX90393","working:QFN16_3MM","","",""
"U3","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$33, U$34, U$36, U$37","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
