"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_i2c_quad_rotary_encoder_breakout_pcb_adafruit_i2c_quad_rotary_encoder_breakout\current_version\working\working.kicad_sch"
"Date:","14/09/2023 08:55:14"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","40"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0, A1, A2","3","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"C1, C5, C6, C7","4","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QTRA","STEMMA_I2C_QTRA","working:JST_SH4_RA","","",""
"D1","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"ENC1, ENC2, ENC3, ENC4","4","ENCODER_PLUS_SWITCH_PEC11","ENCODER_PLUS_SWITCH_PEC11","working:PEC11+SWITCH","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","ATTINY8X7-MU","ATTINY8X7-MU","working:QFN24_4MM","","",""
"JP1, JP5","2","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"LED1, LED2, LED3, LED4","4","WS2812B_SK6812E","WS2812B_SK6812E","working:NEO3535_REVERSE","","",""
"R1, R2, R3, R4, R5, R6, R7, R8, R9","9","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"U$3, U$17, U$19, U$21","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
