"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_relay_featherwing_pcbs_adafruit_relay_featherwing\current_version\working\working.kicad_sch"
"Date:","16/09/2023 07:06:12"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","24"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1, D3","2","1N4148","DIODESOD-323","working:SOD-323","","",""
"D2","1","GREEN","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"D4","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID2, FID3","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP4","1","HEADER-1X11","HEADER-1X11","working:1X11_ROUND","","",""
"MS1","1","MICROSHIELD","MICROSHIELD","working:MICROSHIELD","","",""
"Q1, Q2","2","MMBT2222","TRANSISTOR_NPN","working:SOT23-R","","",""
"R1, R3, R4, R6","4","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R2, R5","2","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SET0","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"SW1","1","kmr2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"UNSET0","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"VBAT0","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"X2","1","3.5mm","TERMBLOCK_1X3","working:TERMBLOCK_1X3-3.5MM","","",""
"X3","1","RELAY_LATCHINGEE2NUH","RELAY_LATCHINGEE2NUH","working:RELAY_EE2_LATCH","","",""
