"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_bluefruit_ez_link_shield_pcb_adafruit_ez_link_shield\current_version\working\working.kicad_sch"
"Date:","11/09/2023 10:23:32"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","33"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2","1","2.2uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","74LVC2G34DBVR","74LVC2G34DBVR","working:SOT23-6","","",""
"IC2","1","741G07DBV","741G07DBV","working:SOT23-5","","",""
"JP1","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"JP3, JP4","2","PINHD-1X8BIG","PINHD-1X8BIG","working:1X08-BIG","","",""
"JP5","1","HEADER-2X3","HEADER-2X3","working:2X03_ROUND_70MIL","","",""
"JP6","1","PINHD-1X6B","PINHD-1X6B","working:1X06-BIG","","",""
"LED1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED3, LED4","2","Blue","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1, R4","2","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R2","1","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R3, R6","2","10K","RESISTOR_0805MP","working:_0805MP","","",""
"R5","1","2.2K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R7","1","47 ohm","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R8, R10","2","220","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SW1","1","SPST_TACT-KMR2","SPST_TACT-KMR2","working:KMR2","","",""
"SW2","1","DPDT-EG1390","DPDT-EG1390","working:EG1390","","",""
"SW3","1","SPST_TACT-EVQQ2","SPST_TACT-EVQQ2","working:EVQ-Q2","","",""
"U1","1","BlueFruit","BLUETOOTH_MODULE","working:BLUETOOTH_MODULE","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$5","1","ARDUINO_R3_ICSP","ARDUINO_R3_ICSP","working:ARDUINOR3_ICSP","","",""
"U$6","1","PINHD-1X10","PINHD-1X10","working:1X10-BIG","","",""
