"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\aaarsene_sst60_sst60\current_version\working\working.kicad_sch"
"Date:","13/09/2023 15:36:12"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","25"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C_1V-Decoup1","1","1u","C_Small","Capacitor_SMD:C_0402_1005Metric","Unpolarized capacitor, small symbol","",""
"C_1V-Decoup2, C_1V-Decoup3","2",".1u","C_Small","Capacitor_SMD:C_0402_1005Metric","Unpolarized capacitor, small symbol","",""
"C_3V-Decoup1","1","10u","C_Small","Capacitor_SMD:C_0402_1005Metric","Unpolarized capacitor, small symbol","",""
"C_3V-Decoup2","1","1u","C_Small","Capacitor_SMD:C_0402_1005Metric","Unpolarized capacitor, small symbol","",""
"C_3V-Decoup3, C_3V-Decoup4, C_3V-Decoup5, C_3V-Decoup6, C_3V-Decoup7, C_3V-Decoup8, C_3V-Decoup9","7",".1u","C_Small","Capacitor_SMD:C_0402_1005Metric","Unpolarized capacitor, small symbol","",""
"C_Crystal1, C_Crystal2","2","22pF","C_Small","Capacitor_SMD:C_0402_1005Metric","Unpolarized capacitor, small symbol","",""
"C_Flash1","1",".1u","C_Small","Capacitor_SMD:C_0402_1005Metric","Unpolarized capacitor, small symbol","",""
"R_Crystal1","1","1k","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R_DATA1, R_DATA2","2","27","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R_Flash1","1","1k","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"R_RST1","1","1k","R_Small","Resistor_SMD:R_0402_1005Metric","Resistor, small symbol","",""
"SW1","1","Boot","SW_Push","Button_Switch_SMD:SW_SPST_TL3342","Push button switch, generic, two pins","",""
"SW2","1","Reset","SW_Push","Button_Switch_SMD:SW_SPST_TL3342","Push button switch, generic, two pins","",""
"U1","1","RP2040","RP2040","cipulot_parts:RP2040-QFN-56","","",""
"U2","1","W25Q128JVS","W25Q128JVS","Package_SO:SOIC-8_5.23x5.23mm_P1.27mm","128Mb Serial Flash Memory, Standard/Dual/Quad SPI, SOIC-8","",""
"Y1","1","12MHz","Crystal_GND24_Small","Crystal:Crystal_SMD_3225-4Pin_3.2x2.5mm","Four pin crystal, GND on pins 2 and 4, small symbol","",""
