"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\bcn3d_bcn3dsigma_electronics_silentstepstick_v12\current_version\working\working.kicad_sch"
"Date:","19/09/2023 12:45:19"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","26"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C6, C7","4","100n/50V","CAPACITOR-0402","working:C0402","","",""
"C3","1","470n/10V","CAPACITOR-0402","working:C0402","","",""
"C4","1","4u7/10V","CAPACITOR-0402","working:C0402","","",""
"C5","1","22n/50V","CAPACITOR-0402","working:C0402","","",""
"C8","1","1u/50V","C-EUC0603","working:C0603","","",""
"CFG4, CFG5","2","JUMPER3-0201","JUMPER3-0201","working:JUMPER3-0201","","",""
"IC1","1","TMC2100-LA","TMC2100-LA","working:QFN36-PAD","","",""
"JP1, JP2","2","PINHD-1X08_2.54-S","PINHD-1X08_2.54-S","working:1X08-S","","",""
"JP3, JP4, JP5","3","PINHD-1X1","PINHD-1X1","working:1X01","","",""
"LOGO1","1","OSHW_LOGOX0070","OSHW_LOGOX0070","working:OSHW_6X70","","",""
"LOGO2","1","LOGO-S_PLACE_M","LOGO-S_PLACE_M","working:SPARK_TPLACE_M","","",""
"R1","1","2R2","RESISTOR-0402","working:C0402","","",""
"R2, R4","2","R0805/0R11","R-EU_M0805","working:M0805","","",""
"R5","1","20k","RESISTOR-0402","working:C0402","","",""
"R6","1","20k","POTEVM3R","working:POT_EVM3R","","",""
"SPI0","1","JUMPER2-0402-NC","JUMPER2-0402-NC","working:JUMPER2-0402_NC","","",""
"X1, X2","2","PASSER-07","PASSER-07","working:PASSER_07MM","","",""
