"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\architeuthis_flux_breadware_mtmatrix\current_version\working\working.kicad_sch"
"Date:","25/09/2023 01:29:49"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","29"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"B0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"C0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"C1, C2, C3, C4, C5, C6","6","10uF","C_Small","Capacitor_SMD:C_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Unpolarized capacitor, small symbol","",""
"D0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"D1, D2, D3, D4, D5, D6, D7, D8","8","LED_Small_ALT","LED_Small_ALT-Device","LED_SMD:LED_1206_3216Metric_ReverseMount_Hole1.8x2.4mm","","",""
"E0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"F0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"G0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"H0","1","MT8816AP","MT8816AP-MT8816","Package_LCC:PLCC-44_16.6x16.6mm_P1.27mm","","",""
"J1","1","Address_Control_Power","Conn_01x18_Female-Connector","Connector_PinHeader_2.54mm:PinHeader_1x18_P2.54mm_Vertical","","",""
"J2","1","Chip_Select_Measurement","Conn_01x18_Female-Connector","Connector_PinHeader_2.54mm:PinHeader_1x18_P2.54mm_Vertical","","",""
"J3","1","Breadboard","Breadboard-Connector","Footprints:Breadboard_Top","","",""
"JP1, JP2","2","SolderJumper_2_Bridged","SolderJumper_2_Bridged","Jumper:SolderJumper-2_P1.3mm_Bridged_RoundedPad1.0x1.5mm","Solder Jumper, 2-pole, closed/bridged","",""
"R1, R2","2","220R","R_Small_US","Resistor_SMD:R_0805_2012Metric_Pad1.15x1.40mm_HandSolder","Resistor, small US symbol","",""
