"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_i2s_amplifier_bff_pcb_adafruit_i2s_amplifier_bff\current_version\working\working.kicad_sch"
"Date:","14/09/2023 09:19:00"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5, C6","2","220pF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"FB1, FB2","2","Ferrite","FERRITE-0603NO","working:0603-NO","","",""
"JP1, JP3","2","HEADER-1X7_CASTEL","HEADER-1X7_CASTEL","working:1X07_CASTEL","","",""
"JP2, JP4, JP5","3","HEADER-1X12MM","HEADER-1X12MM","working:1X01_2MM","","",""
"R1","1","1M","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2","1","560K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2, SJ3","3","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ4","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"U1","1","MAX98357A","AUDIOAMP_MAX98357","working:QFN16_3MM","","",""
"U$1","1","CON_MOLEX_2P","CON_MOLEX_2P","working:53398-0271","","",""
"U$6, U$8","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
