"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_feather_rp2040_rfm_pcb_adafruit_feather_rp2040_rfm\current_version\working\working.kicad_sch"
"Date:","14/09/2023 01:27:59"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","61"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4, C5, C20","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3","2","22pF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C6, C7, C9, C12, C13, C14, C18","7","0.1uF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"C8, C10, C11, C15, C17","5","1uF","CAP_CERAMIC_0402NO","working:_0402NO","","",""
"CHG0","1","ORANGE","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"CONN1","1","STEMMA_I2C_QTRA","STEMMA_I2C_QTRA","working:JST_SH4_RA","","",""
"D3","1","1N4148","DIODESOD-323F","working:SOD-323F","","",""
"D4","1","PMEG2020AEA","DIODESOD-323F","working:SOD-323F","","",""
"D+1","1","TPB1,27","TPB1,27","working:B1,27","","",""
"D-1","1","TPB1,27","TPB1,27","working:B1,27","","",""
"IC1","1","RP2040_QFN56","RP2040_QFN56","working:QFN56_7MM_REDUCEDEPAD","","",""
"JP1","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP3","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"JP4","1","HEADER-1X1ROUND","HEADER-1X1ROUND","working:1X01_ROUND","","",""
"L0","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"LED1","1","WS2812B_SK6805_1515","WS2812B_SK6805_1515","working:SK6805_1515","","",""
"Q3","1","DMG3415UFY","MOSFET-P_DFN2015","working:DFN2015-3","","",""
"R1, R2, R3, R4, R5, R7, R14, R15","8","10K","RESISTOR_0402NO","working:_0402NO","","",""
"R6, R11","2","1K","RESISTOR_0402NO","working:_0402NO","","",""
"R8, R12, R13","3","5.1K","RESISTOR_0402NO","working:_0402NO","","",""
"R9, R10","2","22 ohm","RESISTOR_0402NO","working:_0402NO","","",""
"RFM1","1","RFM9x","RFM69HCW_SMT","working:RFMHCW_SMT","","",""
"SW1, SW2","2","KMR2","SWITCH_TACT_SMT_RKB2","working:BTN_RKB2_4.6X2.8","","",""
"TP3","1","TESTPOINTROUND1.5MMNO","TESTPOINTROUND1.5MMNO","working:TESTPOINT_ROUND_1.5MM_NO","","",""
"U1","1","8MB QSPI","SPIFLASH_8PIN_4X4","working:USON8_4X4","","",""
"U2","1","RT9080-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","MCP73831T-2ACI/OT","MCP73831/2","working:SOT23-5","","",""
"U$31, U$32","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"U$34, U$35","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"X1","1","CON_JST_PH_2PIN_MT_BATT","CON_JST_PH_2PIN_MT_BATT","working:JSTPH2_BATT","","",""
"X2","1","uFL","ANTENNA_U.FL","working:U.FL","","",""
"X6","1","USB Type C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
"Y1","1","12MHz/12pF","CRYSTAL2.5X2.0","working:CRYSTAL_2.5X2","","",""
