"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_joy_featherwing_pcb_joypad_featherwing_rev_c\current_version\working\working.kicad_sch"
"Date:","14/09/2023 13:05:00"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","27"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"D1","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"DOWN0","1","6mm","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","ATSAMD09D14A-MU","ATSAMD09D14A-MU","working:QFN24_4MM","","",""
"JOY1","1","JOYSTICK_ANALOG_XY","JOYSTICK_ANALOG_XY","working:JOYSTICK_ANALOG_MINITHM","","",""
"LEFT0","1","6mm","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
"MS1","1","FEATHERWING","FEATHERWING","working:FEATHERWING","","",""
"R2, R5","2","1k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4","1","10k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RIGHT0","1","6mm","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
"SJ1, SJ2, SJ3, SJ4, SJ5, SJ6, SJ7, SJ8, SJ9","9","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SW6, SW7","2","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"TP1, TP2","2","TESTPOINTROUND2MM","TESTPOINTROUND2MM","working:TESTPOINT_ROUND_2MM","","",""
"UP0","1","6mm","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
