"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_circuit_playground_pcb_adafruit_circuit_playground\current_version\working\working.kicad_sch"
"Date:","11/09/2023 14:51:32"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","77"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BATT0","1","3-6VDC","CON_JST_PH_2PIN","working:JSTPH2","","",""
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C3, C5, C6, C7, C9","6","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C4, C8","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CN1","1","MicroB USB","USB_MICRO_20329_V2","working:4UCONN_20329_V2","","",""
"D1, D2","2","SCHOTTKY (1A)","DIODESOD-123","working:SOD-123","","",""
"D4","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"D6","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"GND3TAP0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"GNDTAP0, GNDTAP2","2","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"IC1","1","ATMEGA32U4-MU","ATMEGA32U4-MU","working:TQFN44_7MM","","",""
"IC2","1","LMV358?MM","LMV358?MM","working:MSOP08","","",""
"IC4","1","LIS3DH","ACCEL_LIS3DHTR","working:LGA16_3X3MM","","",""
"IO9, IO10, IO12","3","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"L0","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8, LED9, LED10","10","WS2812B3535","WS2812B3535","working:LED3535","","",""
"PWR0","1","GREEN","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"Q1","1","MMBT2222","TRANSISTOR_NPNWIDE","working:SOT23-WIDE","","",""
"R1, R2","2","22","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3, R5, R8","3","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R6, R7, R10, R13, R14","6","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9","1","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R11","1","20K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R15, R22","2","1M","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"R21","1","100","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RESET0","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"RX0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"SCL0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"SDA0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"SP1","1","SPEAKER_BUZZER5MM","SPEAKER_BUZZER5MM","working:BUZZER_SMT_5MM","","",""
"SW1, SW2","2","EVQQ","SWITCH_TACT_SMT_EVQQ2_SMALL","working:EVQ-Q2_SMALLER","","",""
"SWITCH0","1","EG1390","DPDT-EG1390","working:EG1390","","",""
"THM1","1","10K","RESISTOR_0402","working:_0402","","",""
"TP1","1","MISO","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"TP2","1","SCK","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"TP3","1","RST","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"TP4","1","MOSI","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"TX0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"U1","1","SPW2430","SPW2430HR5H-B","working:SPW2430HR5H-B","","",""
"U2","1","ALS-PT19-315C","LIGHT_ALS-PT19-315C","working:ALS-PT19-315C","","",""
"U3","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$2, U$3, U$6","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"UNK3.3VTAP0","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"UNK3V3TAP2","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"VCC2","1","SEWTAP-ALLIGATOR","SEWTAP-ALLIGATOR","working:SEWALLI","","",""
"Y1","1","RESONATORSMD","RESONATORSMD","working:RESONATOR-SMD","","",""
