"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\candykingdom_firefly2_rf_remote\current_version\working\working.kicad_sch"
"Date:","27/09/2023 23:13:31"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","14"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BT1","1","3V battery","Battery_Cell","Battery_Holders:Keystone_3034_1x20mm-CoinCell","","",""
"C1","1","1.0UF-0603-16V-10%","1.0UF-0603-16V-10%_1","Capacitors_SMD:C_0603","","",""
"C2","1","10UF-0603-6.3V-20%","10UF-0603-6.3V-20%_1","Capacitors_SMD:C_0603","","",""
"D1","1","LED","LED","LEDs:LED_0603","","",""
"J1","1","10118194-0001LF","10118194-0001LF_1","10118194-0001LF:FRAMATOME_10118194-0001LF","","",""
"P1","1","CONN_01X04","Conn_01x04","SF_Connectors:1X04","","",""
"P2","1","CONN_01X01","Conn_01x01","SF_Connectors:1X01","","",""
"R1","1","1k","R","Resistors_SMD:R_0603_HandSoldering","","",""
"S1, S2, S3, S4","4","MOMENTARY-SWITCH-6x6x4.5mm","MOMENTARY-SWITCH-6x6x4.5mm_2","homebrew_button:6x6x4.3mm button","Momentary Switch (Pushbutton) - SPST Normally-open (NO) SPST momentary switches (buttons, pushbuttons). <h4>Variants</h4><h5>PTH-12MM - 12mm square, through-hole</h5><ul><li><a href=""https://www.sparkfun.com/products/9190"">Momentary Pushbutton Switch - 12mm Square</a> (COM-09190)</li></ul><h5>PTH-6.0MM, PTH-6.0MM-KIT - 6.0mm square, through-hole</h5><ul><li><a href=""https://www.sparkfun.com/products/97"">Mini Pushbutton Switch</a> (COM-00097)</li><li>KIT package intended for soldering kit's - only one side of pads' copper is exposed.</li></ul><h5>PTH-RIGHT-ANGLE-KIT - Right-angle, through-hole</h5><ul><li><a href=""https://www.sparkfun.com/products/10791"">Right Angle Tactile Button</a> - Used on <a href=""https://www.sparkfun.com/products/11734"">SparkFun BigTime Watch Kit</a></li></ul><h5>SMD-12MM - 12mm square, surface-mount</h5><ul><li><a href=""https://www.sparkfun.com/products/12993"">Tactile Button - SMD (12mm)</a> (COM-12993)</li><li>Used on <a href=""https://www.sparkfun.com/products/11888"">SparkFun PicoBoard</a></li></ul><h5>SMD-4.5MM - 4.5mm Square Trackball Switch</h5><ul><li>Used on <a href=""https://www.sparkfun.com/products/13169"">SparkFun Blackberry Trackballer Breakout</a></li></ul><h5>SMD-4.6MMX2.8MM -  4.60mm x 2.80mm, surface mount</h5><ul><li>Used on <a href=""https://www.sparkfun.com/products/13664"">SparkFun SAMD21 Mini Breakout</a></li></ul><h5>SMD-5.2MM, SMD-5.2-REDUNDANT - 5.2mm square, surface-mount</h5><ul><li><a href=""https://www.sparkfun.com/products/8720"">Mini Pushbutton Switch - SMD</a> (COM-08720)</li><li>Used on <a href=""https://www.sparkfun.com/products/11114"">Arduino Pro Mini</a></li><li>REDUNDANT package connects both switch circuits together</li></ul><h5>SMD-6.0X3.5MM - 6.0 x 3.5mm, surface mount</h5><ul><li><a href=""https://www.sparkfun.com/products/8229"">Momentary Reset Switch SMD</a> (COM-08229)</li></ul><h5>SMD-6.2MM-TALL - 6.2mm square, surface mount</h5><ul><li><a href=""https://www.sparkfun.com/products/12992"">Tactile Button - SMD (6mm)</a></li><li>Used on <a href=""https://www.sparkfun.com/products/12651"">SparkFun Digital Sandbox</a></li></ul><h5>SMD-RIGHT-ANGLE - Right-angle, surface mount</h5><ul><li>Used on <a href=""https://www.sparkfun.com/products/13036"">SparkFun Block for Intel  Edison - Arduino</a></li></ul>","",""
"U1","1","SAMD21E18","SAMD21E18","SF_Silicon-Standard:TQFP32-08","","",""
"U2","1","RFM69CW-915MHZ","RFM69CW-915MHZ_1","homebrew:RFM69CW-XXXS2_","","",""
