"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_floppy_featherwing_pcb_adafruit_floppy_featherwing\current_version\working\working.kicad_sch"
"Date:","14/09/2023 02:07:26"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","20"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C5","3","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3, C4","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FDD1","1","FLOPPY_IDC_SMT","FLOPPY_IDC_SMT","working:2X17_FLOPPY_SMTIDC","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","AP3602","AP3602","working:SOT23-6","","",""
"JP1","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"JP3","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"MS1","1","FEATHERWING","FEATHERWING","working:FEATHERWING","","",""
"R2, R3, R4","3","2.2K pack","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R5","1","2.2K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SW1","1","RA_SLIDE","SWITCH_SPDT","working:SPDT_SMT_SSSS811101","","",""
"U1, U2","2","74AHCT245","74LCX245_SSOP20","working:SSOP20","","",""
"X1","1","3.5mm","TERMBLOCK_1X2_3.5MM","working:TERMBLOCK_1X2-3.5MM","","",""
