"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\oomlout_oomlout_oomp_documentation_bot_working\current_version\working\working.kicad_sch"
"Date:","12/09/2023 03:45:57"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","31"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C3","1","10UF-0805-25V-10%","10UF-0805-25V-10%","working:0805","","",""
"C4, C5","2","0.1UF-0603-25V-10%-X7R-WE","0.1UF-0603-25V-10%-X7R-WE","working:0603","","",""
"D0","1","JUMPER-SMT_2_NC_TRACE_SILK","JUMPER-SMT_2_NC_TRACE_SILK","working:SMT-JUMPER_2_NC_TRACE_SILK","","",""
"D1","1","RED","LED-RED0603","working:LED-0603","","",""
"D3","1","BLUE","LED-BLUE0603","working:LED-0603","","",""
"D4","1","GREEN","LED-GREEN0603","working:LED-0603","","",""
"FD1, FD2, FD3, FD4","4","FIDUCIALUFIDUCIAL","FIDUCIALUFIDUCIAL","working:FIDUCIAL-MICRO","","",""
"FRAME1","1","FRAME-LETTER","FRAME-LETTER","working:CREATIVE_COMMONS","","",""
"J1, J2","2","CONN_08LOCK_NO_SILK","CONN_08LOCK_NO_SILK","working:1X08_LOCK_NO_SILK","","",""
"LOGO1","1","OSHW-LOGONO_SILK","OSHW-LOGONO_SILK","working:DUMMY","","",""
"LOGO2","1","SPECIAL_INSTRUCTIONS-ORDERING","SPECIAL_INSTRUCTIONS-ORDERING","working:ORDERING_INSTRUCTIONS","","",""
"R3","1","1KOHM-0603-1/10W-1%","1KOHM-0603-1/10W-1%","working:0603","","",""
"R4, R14","2","330OHM-0603-1/10W-1%","330OHM-0603-1/10W-1%","working:0603","","",""
"R5, R6, R7, R8, R9, R10","6","100KOHM-0603-1/10W-1%","100KOHM-0603-1/10W-1%","working:0603","","",""
"R15","1","0.12OHM-1206-1/2W-1%","0.12OHM-1206-1/2W-1%","working:1206","","",""
"S0","1","JUMPER-SMT_2_NC_TRACE_SILK","JUMPER-SMT_2_NC_TRACE_SILK","working:SMT-JUMPER_2_NC_TRACE_SILK","","",""
"U2","1","TMC6300","TMC6300","working:QFN-20","","",""
"U$36, U$37","2","SPARKX-LOGO2","SPARKX-LOGO2","working:SPARKX-TINY","","",""
"V0","1","JUMPER-SMT_2_NC_TRACE_SILK","JUMPER-SMT_2_NC_TRACE_SILK","working:SMT-JUMPER_2_NC_TRACE_SILK","","",""
