"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_led_arcade_button_1x4_pcb_adafruit_led_arcade_button_1x4\current_version\working\working.kicad_sch"
"Date:","14/09/2023 21:28:56"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","54"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C2, C3, C8, C9","4","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C10","1","1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID1, FID2, FID3, FID4","4","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","AP3602","AP3602","working:SOT23-6","","",""
"IC2","1","ATTINY8X7-MU","ATTINY8X7-MU","working:QFN24_4MM","","",""
"JP1, JP5","2","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"Q1, Q3","2","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R1, R3, R7, R8","4","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2, R4, R5, R6","4","100","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1, SJ2, SJ3, SJ4, SJ5","5","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"TP1, TP2, TP3, TP4, TP5, TP6, TP7, TP8, TP9","9","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U$3, U$17, U$19, U$21","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1, X2, X3, X4, X5, X6, X7, X8","8","CON_JST_XH_2PIN-VERT","CON_JST_XH_2PIN-VERT","working:JST-XH-2-SV","","",""
