"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_rgb_matrix_hat_pcb_adafruit_rgb_matrix_hat\current_version\working\working.kicad_sch"
"Date:","16/09/2023 07:52:03"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","38"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B1","1","CR1220","BATTERYCR1220_SMT","working:CR1220","","",""
"CONN1","1","HEADER-1X25","HEADER-1X25","working:1X25_ROUND_70MIL","","",""
"D1","1","MBR120","DIODESOD-123","working:SOD-123","","",""
"D2","1","green","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC3","1","MAX486X/SOT","MAX486X/SOT","working:SOT23-6","","",""
"JP2, JP3, JP4, JP5, JP6, JP7, JP8, JP9, JP10, JP11, JP12, JP13, JP14","13","PINHD-1X1","PINHD-1X1","working:1X01","","",""
"JP15","1","HEADER-2X8_SHROUDED","HEADER-2X8_SHROUDED","working:2X08_SHROUDED","","",""
"MATRIX_PWR0","1","PINHEAD","PINHEAD","working:TERMBLOCK508","","",""
"Q1","1","AOD514","MOSFET-N_TO252","working:TO252","","",""
"Q2","1","IRF?5305R","IRF?5305R","working:D-PAK_TO252AA","","",""
"R1, R2, R3","3","3.9K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R4, R13","2","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"RPI1","1","RASPBERRYPI_BPLUS_HATSLOTS","RASPBERRYPI_BPLUS_HATSLOTS","working:PI_HAT_SLOTS","","",""
"SJ1","1","WP","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U1","1","CAT24C32","EEPROM_I2C_SOIC8_GENERIC","working:SOIC8_150MIL","","",""
"U2","1","2.1MMJACKSMT","2.1MMJACKSMT","working:DCJACK_2MM_SMT","","",""
"U3, U5","2","74AHCT245","74LCX245","working:TSSOP20","","",""
"U4","1","DS1307","RTC_DS1307","working:SOIC8_150MIL","","",""
"Y1","1","32.768kHz","CRYSTAL8.0X3.8","working:CRYSTAL_8X3.8","","",""
