"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_16_channel_pwm_servo_shield_adafruit_pwm_servo_shield\current_version\working\working.kicad_sch"
"Date:","09/09/2023 10:55:47"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","44"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CAP_CERAMIC0805","working:0805","","",""
"C2","1","1000uF+ 6.3V","CPOL-USE3.5-10","working:E3,5-10","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"J1","1","TERMBLOCK_1X2-3.5MM","TERMBLOCK_1X2-3.5MM","working:1X2-3.5MM","","",""
"JP1, JP2, JP5, JP6","4","HEADER-3X04","HEADER-3X04","working:3X04","","",""
"JP3, JP4","2","PINHD-1X8CLEANBIG","PINHD-1X8CLEANBIG","working:1X08-CLEANBIG","","",""
"JP7","1","HEADER-1X1070MIL","HEADER-1X1070MIL","working:1X10_ROUND70","","",""
"JP8","1","PINHD-1X6CB","PINHD-1X6CB","working:1X06-CLEANBIG","","",""
"LED1","1","RED","LED0805","working:CHIPLED_0805","","",""
"LED2","1","GREEN","LED0805","working:CHIPLED_0805","","",""
"Q1","1","IRLML6401","MOSFET-PWIDE","working:SOT23-WIDE","","",""
"R1, R2","2","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R3, R4, R7","3","10K","RESISTOR0805","working:0805","","",""
"R5, R10","2","470","RESISTOR0805","working:0805","","",""
"R11, R12, R13, R14","4","220","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SJ_A0, SJ_A1, SJ_A2, SJ_A3, SJ_A4, SJ_A5","6","SOLDERJUMPERREFLOW_NOPASTE","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"SW1","1","SPST_TACT-EVQQ2","SPST_TACT-EVQQ2","working:EVQ-Q2","","",""
"TP1, TP2, TP3, TP4, TP5, TP6","6","TESTPOINTROUND2MM","TESTPOINTROUND2MM","working:TESTPOINT_ROUND_2MM","","",""
"U1","1","PCA9685","PCA9685","working:TSSOP28","","",""
"U$44","1","ARDUINO_R3_ICSP","ARDUINO_R3_ICSP","working:ARDUINOR3_ICSP","","",""
