"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\8bitmixtape_mcore_mixtape_mixtape_barebone\current_version\working\working.kicad_sch"
"Date:","08/09/2023 23:23:52"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","31"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3","3","100nF","C","8BitMixtape_mCore:C_1210_MixtapeStyle","","",""
"D1","1","LED","LED","8BitMixtape_mCore:TOP_led_footprint","","",""
"IC1","1","ATTINY85-20PU","ATTINY85-20PU","8BitMixtape_mCore:Attiny_DIP-8_W7.62mm","","",""
"J1","1","PB5","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J2","1","PB3","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J3","1","PB4","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J4","1","GND","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J5","1","PB0","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J6","1","PB1","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J7","1","PB2","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J8","1","VCC","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J9","1","Prog","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J10","1","S-Out","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"J11","1","LED","CONN_01X01","8BitMixtape_mCore:Loch_mixtape","","",""
"JACK1, JACK2","2","JACK_TRS_6PINS","JACK_TRS_6PINS","8BitMixtape_mCore:AUDIO-JACK-3.5mm_SMD_noPrint","","",""
"NEO1, NEO2","2","SK6813b","LED_Dual_ACAC","8BitMixtape_mCore:Mixtape_NEO_WS2812B","","",""
"POT1","1","POT","POT","8BitMixtape_DIY-CAD:Mixtape_Pot_Alps","","",""
"PUSH1","1","SW_Push","SW_Push","8BitMixtape_DIY-CAD:TACTILE-PTH_6mm","","",""
"R1, R2, R3, R4","4","22K","R","8BitMixtape_mCore:R_1206_Mixtape","","",""
"R5","1","4K7","R","8BitMixtape_mCore:R_1206_Mixtape","","",""
"R6","1","1K","R","8BitMixtape_mCore:R_1206_Mixtape","","",""
"R7","1","330","R","8BitMixtape_mCore:R_1206_Mixtape","","",""
"SW1","1","SW_SPST","SW_SPST","8BitMixtape_DIY-CAD:Push_SWITCH-Rect","","",""
"TRIM1","1","POT","POT","","","",""
