"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_pcf8523_rtc_breakout_pcb_adafrruit_pcf8523_qt\current_version\working\working.kicad_sch"
"Date:","15/09/2023 19:56:54"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","22"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"B1","1","CR1220","BATTERYCR1220_SMT","working:CR1220","","",""
"C1, C3, C4","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID1, FID2, FID3, FID4","4","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"IC1","1","RTC_PCF8523T","RTC_PCF8523T","working:SOIC8_150MIL","","",""
"JP2","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"Q1","1","32.768","CRYSTAL_3215","working:XTAL3215","","",""
"R1","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R3","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U$9, U$17, U$19, U$21","4","MOUNTINGHOLE3.0THIN","MOUNTINGHOLE3.0THIN","working:MOUNTINGHOLE_3.0_PLATEDTHIN","","",""
