"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_feather_32u4_fona_pcb_adafruit_feather_32u4_fona\current_version\working\working.kicad_sch"
"Date:","13/09/2023 22:42:45"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","54"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C9","2","10uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C2","1","33pF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3, C6, C8","3","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","100uF","C-USC1210","working:C1210","","",""
"C5","1","10pF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C7, C14","2","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CHG0","1","ORANGE","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"D1, D3, D7, D9","4","1N4148","DIODESOD-323","working:SOD-323","","",""
"D2","1","SMF05C","TVSARRAY_5LANE","working:SOT363","","",""
"D4","1","MBR120","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"D5","1","MMSZ5231BT1G","DIODE-ZENERSOD123","working:SOD-123","","",""
"IC1","1","ATMEGA32U4-MU","ATMEGA32U4-MU","working:TQFN44_7MM","","",""
"JP1","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP3","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"L0","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"NETSTAT0","1","BLUE","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"PWRSTAT0","1","GREEN","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1, R2, R3","3","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R5","2","22","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6","1","100k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7, R8","2","2.2K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9","1","DNP","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","SPST_TACT-KMR2","SPST_TACT-KMR2","working:KMR2","","",""
"TP1","1","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U1","1","SIM800H/L","GSM_SIM800L","working:SIM800L","","",""
"U2","1","AP2112-3.3K","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","MCP73831T-2ACI/OT","MCP73831/2","working:SOT23-5","","",""
"U$18, U$23, U$34, U$35, U$42","5","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"U$31, U$32","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","JSTPH","CON_JST_PH_2PIN","working:JSTPH2","","",""
"X2","1","4UCON 20217","SIM_MICRO","working:4UCONN_20217","","",""
"X3","1","microUSB","USB_MICRO_20329_V2","working:4UCONN_20329_V2","","",""
"X4","1","uFL","ANTENNA_U.FL","working:U.FL","","",""
"X5, X6","2","87758-0216","87758-0216","working:87758-0216","","",""
"X7","1","ANT_2450AT18B100","ANTENNA_JOHANSON_2450AT18B100","working:ANT_2450AT18B100","","",""
"Y1","1","RESONATORSMD","RESONATORSMD","working:RESONATOR-SMD","","",""
