"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_motor_shield_v2_pcb_adafruit_motor_shield_v2\current_version\working\working.kicad_sch"
"Date:","15/09/2023 11:58:06"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","50"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"A0, A1, A2, A3, A4","5","SOLDERJUMPERREFLOW_NOPASTE","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"C1, C2, C3","3","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","47uF/16v","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"C5","1","47uF+/16v","CAP_ELECTROLYTICPANASONIC_C","working:PANASONIC_C","","",""
"C6, C10","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C9","1","10\0uF 6.3V","CPOL-USC","working:PANASONIC_C","","",""
"CN1","1","1X4-CLEANBIG","1X4-CLEANBIG","working:1X04-CLEANBIG","","",""
"D0-7","1","PINHD-1X8CLEANBIG","PINHD-1X8CLEANBIG","working:1X08-CLEANBIG","","",""
"IC1, IC3","2","TB6612FNG","TB6612FNG","working:SSOP24","","",""
"J1, J2","2","1X5","1X5","working:1X05-3.5MM","","",""
"JP1","1","HEADER-1X476MIL","HEADER-1X476MIL","working:1X04_ROUND_76","","",""
"JP2","1","PINHD-1X8CLEANBIG","PINHD-1X8CLEANBIG","working:1X08-CLEANBIG","","",""
"JP3","1","HEADER-1X1070MIL","HEADER-1X1070MIL","working:1X10_ROUND70","","",""
"JP4","1","HEADER-1X2ROUND","HEADER-1X2ROUND","working:1X02_ROUND","","",""
"LED1","1","Green","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"MPOWER0","1","1X2-3.5MM","1X2-3.5MM","working:1X2-3.5MM","","",""
"PWR0","1","JP1E","JP1E","working:JP1","","",""
"Q1","1","IRF?5305R","IRF?5305R","working:D-PAK_TO252AA","","",""
"R1, R2, R3, R5, R6","5","10k","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R4","1","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R7, R8","2","10K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SERPWR0","1","1X2-3.5MM","1X2-3.5MM","working:1X2-3.5MM","","",""
"SERVO1, SERVO2","2","PINHD-1X3","PINHD-1X3","working:1X03","","",""
"SJ1","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"SW1","1","SPST_TACT-EVQQ2","SPST_TACT-EVQQ2","working:EVQ-Q2","","",""
"TP1, TP2, TP3, TP4, TP5","5","TESTPOINTROUND2MM","TESTPOINTROUND2MM","working:TESTPOINT_ROUND_2MM","","",""
"U2","1","PCA9685","PCA9685","working:TSSOP28","","",""
"U$1","1","ARDUINO_R3_ICSP","ARDUINO_R3_ICSP","working:ARDUINOR3_ICSP","","",""
"U$2, U$3, U$4","3","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
