"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_ethernet_featherwing_pcb_adafruit_ethernet_featherwing\current_version\working\working.kicad_sch"
"Date:","11/09/2023 18:39:48"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","48"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","22pF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C3, C4","2","6.8nF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C5, C6","2","10nF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C7, C8, C9, C10, C13, C15","6","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C11, C12, C14","3","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FB1, FB2","2","ferrite","FERRITE-0805NO","working:0805-NO","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"IC1","1","74AHC1G125","74AHC1G125","working:SOT23-5L","","",""
"JP1","1","HEADER-1X376MIL","HEADER-1X376MIL","working:1X03_ROUND_76","","",""
"JP2","1","HEADER-1X13","HEADER-1X13","working:1X13_ROUND_70","","",""
"JP4","1","HEADER-1X970MIL","HEADER-1X970MIL","working:1X09_ROUND_70","","",""
"MS1","1","FEATHERWING_NODIM","FEATHERWING_NODIM","working:FEATHERWING_NODIM","","",""
"R1","1","12.4K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2","1","1M","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3, R5, R6, R7, R8, R15","6","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R9, R10, R11","4","49.9","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R12","1","10","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R13, R14","2","470","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2, SJ3","3","SOLDERJUMPERREFLOW_NOPASTE","SOLDERJUMPERREFLOW_NOPASTE","working:SOLDERJUMPER_REFLOW_NOPASTE","","",""
"SJ4","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"U$1","1","W5500","WIZNET_W5500","working:LQFP48","","",""
"X1","1","RB1-125BAG1A","RJ45J0026D21BNL","working:RJ45_PULSEJACK","","",""
"Y1","1","25MHz","CRYSTAL3.2X2.5","working:CRYSTAL_3.2X2.5","","",""
