"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_is31fl3731_charlieplex_led_breakout_pcb_adafruit_is31fl3731_charlieplex_grid\current_version\working\working.kicad_sch"
"Date:","14/09/2023 11:05:44"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","24"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C5","2","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C3","1","0.22uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"JP2, JP4","2","HEADER-1X13","HEADER-1X13","working:1X13_ROUND_70","","",""
"JP5","1","HEADER-1X7THICKER","HEADER-1X7THICKER","working:1X07_ROUND_76","","",""
"R1","1","20K","FLIPFLOP-RES","working:0805-THM","","",""
"R2, R3, R4, R5, R6","5","20K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"SJ1, SJ2, SJ3","3","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"U1","1","IS31FL3731-SALS2","IS31FL3731QFN","working:QFN28_4MM_0.4MM","","",""
"U$3, U$4, U$5, U$6","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
