"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_2_23_inch_monochrome_oled_bonnet_pcb_adafruit_2_23_inch_monochrome_oled_bonnet\current_version\working\working.kicad_sch"
"Date:","09/09/2023 14:05:00"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C9","2","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C4, C5, C6, C8","5","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C7","1","2.2uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D4","1","MBR120","DIODESOD-123","working:SOD-123","","",""
"IC1","1","APX803S-29SA","AXP083-SAG","working:SOT23","","",""
"L1","1","10uH","INDUCTOR","working:INDUCTOR_1007","","",""
"R1, R2, R8","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","910K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R7","1","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"RPI1","1","RASPBERRYPI_BPLUS_BONNETSMT","RASPBERRYPI_BPLUS_BONNETSMT","working:PI_BONNET_SMT","","",""
"SJ1","1","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"U1","1","FAN5331","VREG_FAN5331","working:SOT23-5","","",""
"U$33","1","2.23_INCH_OLEDBOTTOM_CONTACT_24_PIN_OLED","2.23_INCH_OLEDBOTTOM_CONTACT_24_PIN_OLED","working:2.23OLED_BOTTOM_CONTACT","","",""
