"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\dchwebb_midimonger_midimonger_panel\current_version\working\working_1.kicad_sch"
"Date:","30/09/2023 04:56:00"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","56"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C4, C6, C7, C8, C16, C17","7","100nF","C","Capacitors_SMD:C_0805_HandSoldering","Unpolarized capacitor","",""
"C2, C3","2","18pF","C","Capacitors_SMD:C_0805_HandSoldering","Unpolarized capacitor","",""
"C5","1","2.2uF","C","Capacitors_SMD:C_0805_HandSoldering","Unpolarized capacitor","",""
"C9","1","10uF","C","Capacitors_SMD:CP_Elec_3x5.3","Unpolarized capacitor","",""
"C10, C12, C13","3","22uF","CP-Device","Capacitors_SMD:CP_Elec_5x5.3","","",""
"C11, C14","2","47uF","C","Capacitors_SMD:CP_Elec_5x5.8","Unpolarized capacitor","",""
"D1, D2","2","1N5819","1N5819","Diodes_SMD:D_SOD-123","40V 1A Schottky Barrier Rectifier Diode, DO-41","",""
"D3","1","1N4148W","1N4148W","Diodes_SMD:D_SOD-123","75V 0.15A Fast Switching Diode, SOD-123","",""
"J1","1","SWD_Header","Conn_01x04_Male","Custom_Footprints:SWD_header","Generic connector, single row, 01x04, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J2","1","Conn_01x09_Male","Conn_01x09_Male","Socket_Strips:Socket_Strip_Straight_1x09_Pitch2.54mm","Generic connector, single row, 01x09, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J3, J4, J5","3","Conn_01x08_Male","Conn_01x08_Male","Socket_Strips:Socket_Strip_Straight_1x08_Pitch2.54mm","Generic connector, single row, 01x08, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J9","1","Eurorack_10_pin_power","Eurorack_10_pin_power","Custom_Footprints:Eurorack_10_pin_header","","",""
"L1","1","L","L","Inductors_SMD:L_0805_HandSoldering","Inductor","",""
"R1","1","220","R","Resistors_SMD:R_0805_HandSoldering","Resistor","",""
"R2, R3, R4, R5, R6","5","10k","R","Resistors_SMD:R_0805_HandSoldering","Resistor","",""
"R7, R8, R9, R10","4","2k","R","Resistors_SMD:R_0805_HandSoldering","Resistor","",""
"R11, R12, R13, R14, R15, R16, R17, R18, R19, R20, R21, R22","12","100","R","Resistors_SMD:R_0805_HandSoldering","Resistor","",""
"U1","1","STM32F446RETx","STM32F446RETx","Package_QFP:LQFP-64_10x10mm_P0.5mm","ARM Cortex-M4 MCU, 512KB flash, 128KB RAM, 180MHz, 1.8-3.6V, 50 GPIO, LQFP-64","",""
"U2","1","6N137","6N137","Housings_DIP:DIP-8_W8.89mm_SMDSocket_LongPads","High Speed Optocoupler, TTL Compatible, CTR 18%, DIP8","",""
"U3","1","TL074","TL074","SMD_Packages:SOIC-14_N","Quad Low-Noise JFET-Input Operational Amplifiers, DIP-14/SOIC-14","",""
"U4","1","LM1117-5.0","LM1117-5.0","TO_SOT_Packages_SMD:SOT-223","800mA Low-Dropout Linear Regulator, 5.0V fixed output, TO-220/TO-252/TO-263/SOT-223","",""
"U5","1","LM1117-3.3","LM1117-3.3","TO_SOT_Packages_SMD:SOT-223","800mA Low-Dropout Linear Regulator, 3.3V fixed output, TO-220/TO-252/TO-263/SOT-223","",""
"U6","1","SN74HCT244","SN74HCT244","Housings_SSOP:TSSOP-20_4.4x6.5mm_Pitch0.65mm","Octal-Channel Buffer & Line Driver, 3-State, 20-Pin TSSOP","",""
"U7","1","MAX5134","MAX5134","Housings_SSOP:TSSOP-16_4.4x5mm_Pitch0.65mm","Maxim MAX5134AGUE+, 4-Channel Serial DAC, 16-Pin TSSOP","",""
"Y1","1","Crystal","Crystal","Custom_Footprints:Crystal_SMD","Two pin crystal","",""
