"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\celeritous_universal_io_universal_io_2_8_rev1_1\current_version\working\working.kicad_sch"
"Date:","28/09/2023 01:03:05"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","107"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C3, C4, C5, C6, C7, C8, C9, C10, C11, C12, C13, C14, C15, C16, C17, C18, C21, C22, C23, C24, C25","23","0.10uF","0.10uF","Kicad:P0603","","",""
"C19, C20","2","47uF","47uF_Pol","Kicad:CAPACITOR_TANTALUM_C","","",""
"C26","1","10.0uF","10.0uF","Kicad:P0603","","",""
"D1, D2","2","Led_Small","Led_Small","Kicad:LED_3MM_TH","","",""
"MOD1","1","TFT_320X240_2.4_SPI","TFT_320X240_2.4_SPI","Kicad:TFT_320x260_2.8_SPI","","",""
"P1","1","Header_2x20","Header_2x20","Kicad:Header_2x20_Shrouded_100mil","","",""
"P2, P3","2","Header_2x1","Header_2x1","Kicad:Header_2x1_Shrouded_100mil","","",""
"Q1","1","CMPDM302PH","CMPDM302PH","Kicad:SOT23-3","","",""
"R1, R2, R3, R4, R5, R6, R7, R8, R9, R10, R11, R12, R13, R14, R15, R16, R17, R19, R33","19","10.0kΩ","10.0kΩ","Kicad:P0603","","",""
"R18, R20, R21, R22, R23, R24, R25, R26, R27, R28, R29, R30, R31, R32, R34, R35, R36, R37","18","1.00kΩ","1.00kΩ","Kicad:P0603","","",""
"R38, R41, R42","3","470.0Ω","470.0Ω","Kicad:P0603","","",""
"SW1, SW2","2","ENCODER_W/PB","SWITCH_-_ENCODER_W/PUSH_BUTTON","Kicad:SW_PEC11_QUAD_ENCODER_TH_PB","","",""
"SW3, SW4, SW5, SW6, SW7, SW8, SW9, SW10, SW11, SW12, SW13, SW14","12","PUSHBUTTON_SPST_6MM_TH_GND","PUSHBUTTON_SPST_6MM_TH_GND","Kicad:SWITCH_PB_6MM_TH_GND","","",""
"U1, U2, U4, U5, U7, U8, U9, U10, U11, U12, U13, U14, U15, U16, U17, U18, U19, U20","18","SN74LVC1G97","SN74LVC1G97","Kicad:SOT23-6","","",""
"U3","1","MCP23017","MCP23017","IPC7351-Nominal:SOIC127P1034X267-28","","",""
"U6","1","MCP1826S-3302","MCP1826S-3302","Kicad:TO263-3","","",""
