"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_bonsai_buckaroo_pcb_adafruit_bonsai_buckaroo\current_version\working\working.kicad_sch"
"Date:","11/09/2023 13:07:42"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","16"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"D1, D6","2","1N4148","DIODESOD-323","working:SOD-323","","",""
"D2","1","red","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"MB2","1","MICROBIT_5PIN","MICROBIT_5PIN","working:MICROBIT_5SMTNUT","","",""
"Q1, Q2","2","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R12","2","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R2","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SP1","1","SPEAKER_7.5MM","SPEAKER_7.5MM","working:BUZZER_SMT_7.5MM","","",""
"TP1, TP2, TP3","3","SEWTAPPCB_ALLIGATOR","SEWTAPPCB_ALLIGATOR","working:PCB_ALLI","","",""
"X1","1","2060-402/998-404","2060-402/998-404","working:P-2060-402_998-404","","",""
