"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_neokey_featherwing_pcb_adafruit_neokey_featherwing\current_version\working\working.kicad_sch"
"Date:","15/09/2023 15:09:45"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","19"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X4ROUND","HEADER-1X4ROUND","working:1X04_ROUND","","",""
"JP5","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"JP6","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"LED1, LED2","2","WS2812B_SK6812E","WS2812B_SK6812E","working:NEO3535_REVERSE","","",""
"MS1","1","FEATHERWING_NODIM","FEATHERWING_NODIM","working:FEATHERWING_NODIM","","",""
"R1, R2","2","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2, SJ3","3","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1, SW2","2","MX","SWITCH_PUSHBUTTON_KAILH_SOCKET","working:KAILH_SOCKET","","",""
"SW3","1","SWITCH_SPST_TACT_RA","SWITCH_SPST_TACT_RA","working:SPST_TACTILE_RA","","",""
