"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_usb_serial_rgb_character_backpack_pcb_adafruit_usb_serial_char_lcd\current_version\working\working.kicad_sch"
"Date:","17/09/2023 00:13:35"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","26"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C2, C3","2","18pF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","0.1uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CN1","1","miniB","USBMINIBLARGE","working:USB-MINIB_LARGER","","",""
"CN3","1","JST-PH-3","JST_3PIN","working:JSTPH3","","",""
"F1","1","500mA","PTCFUSE-1206","working:R1206","","",""
"FID1, FID2","2","FIDUCIAL1X2.5","FIDUCIAL1X2.5","working:FIDUCIAL-1X2.5","","",""
"IC2","1","ATMEGA32U2-TQFP","ATMEGA32U2-TQFP","working:TQFP32-08","","",""
"ISP6","1","PINHD-2X3THM","PINHD-2X3THM","working:ISP6","","",""
"JP1","1","CHARLCD","PINHD-1X18-BIG","working:1X18-BIG","","",""
"LED0","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"R1, R2","2","22","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"R3, R5, R6, R7","4","1K","RESISTOR0805_NOOUTLINE","working:0805-NO","","",""
"T1, T2, T3","3","MMBT222","-NPN-SOT23-BEC","working:SOT23-BEC","","",""
"U$1","1","PINHD-1X10","PINHD-1X10","working:1X10-BIG","","",""
"USB0","1","MALE","PINHD-1X5","working:1X05","","",""
"X3","1","16MHz","XTALNX5032","working:NX5032","","",""
