"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\coddingtonbear_esp32_cnc_wifi_esp32_cnc_wifi\current_version\working\working.kicad_sch"
"Date:","28/09/2023 21:32:39"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","12"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1u","C-device","coddingtonbear/coddingtonbear.pretty:0805_Milling","","",""
"C2, C3","2","1u","CP-device","coddingtonbear/coddingtonbear.pretty:CP_Tantalum_Case-C_EIA-6032-28_Milling","","",""
"J1","1","HSPI","Conn_01x06-Connector","coddingtonbear/coddingtonbear.pretty:JST_XH_B06B-XH-A_06x2.50mm_Straight_LargePads","","",""
"J2","1","Prog","Conn_01x04-Connector","coddingtonbear:JST_XH_B04B-XH-A_04x2.50mm_Straight_LargePads","","",""
"JP1","1","Jumper","Jumper-device","KiCad/Pin_Headers.pretty:Pin_Header_Straight_1x02_Pitch2.54mm","","",""
"R1, R2","2","10k","R-device","coddingtonbear/coddingtonbear.pretty:0805_Milling","","",""
"U1","1","ESP-32S","ESP-32S-esp32","adamgreig/agg-kicad/agg.pretty:ESP-WROOM-32","","",""
"U2","1","TXS0102-DIL","TXS0102-DIL-w_rf","kicad-castellated-breakouts:SSOP8-1.27MM-CASTELLATED","","",""
"U3","1","AP1117-15","AP1117-15-regul","KiCad/TO_SOT_Packages_SMD.pretty:SOT-223-3_TabPin2","","",""
"XA1","1","Arduino_Uno_Shield","Arduino_Uno_Shield-Alarm-Siren","Alarm-Siren/Arduino.pretty:Arduino_Uno_Shield_LargePads","","",""
