"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamgreig_m3_avionics_m3debug\current_version\working\working.kicad_sch"
"Date:","18/09/2023 02:54:02"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","67"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10p","C","agg:0402","","",""
"C3","1","4µ7","C","agg:0402","","",""
"C4, C5, C7, C8, C9, C12","6","100n","C","agg:0402","","",""
"C6","1","1µ","C","agg:0402","","",""
"C10, C11","2","2µ2","C","agg:0402","","",""
"C13, C15","2","2µ2","C","agg:0603","","",""
"C14","1","1n","C","agg:0402","","",""
"C16, C17","2","10µ","C","agg:0603","","",""
"D1, D2","2","YLW","LED","agg:0603-LED","","",""
"D3, D4, D5, D6, D7, D8","6","RED","LED","agg:0603-LED","","",""
"D9, D10, D11, D12","4","GRN","LED","agg:0603-LED","","",""
"IC1","1","STM32F405RxTx","STM32F405RxTx","agg:LQFP-64","","",""
"IC2","1","MCP2562","MCP2562","agg:DFN-8-EP-MICROCHIP","","",""
"IC3","1","ADP3335","ADP3335","agg:MSOP-8","","",""
"J1","1","WEST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J2","1","WEST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J3","1","EAST TOP","CONN_02x10","agg:TFML-110-02-L-D","","",""
"J4","1","EAST BOT","CONN_02x10","agg:SFML-110-02-L-D-LC","","",""
"J5","1","PYRO_SUPPLY","CONN_01x02","agg:S02B-PASK-2","","",""
"J6","1","PYROS","CONN_02x04","agg:DIL-254P-08","","",""
"J7","1","PYRO_ARM","CONN_02x01","agg:SIL-254P-02","","",""
"J8","1","CHARGE","CONN_01x02","agg:S02B-PASK-2","","",""
"J9","1","MICROUSB","MICROUSB","agg:MICROUSB_MOLEX_47589-0001","","",""
"J10","1","5V_SUPPLY","CONN_02x05","agg:DIL-254P-10","","",""
"J11","1","CAN_SUPPLY","CONN_02x01","agg:SIL-254P-02","","",""
"J12","1","3V3_SUPPLY","CONN_02x07","agg:DIL-254P-14","","",""
"J13","1","PWRSW","CONN_02x01","agg:SIL-254P-02","","",""
"J14","1","GND","CONN_01x04","agg:SIL-254P-04","","",""
"P1","1","SWD_TC","SWD_TC","agg:TC2030-NL","","",""
"R1, R2, R3, R4, R9, R10, R11, R12, R13, R14, R15, R16, R17","13","1k","R","agg:0402","","",""
"R5","1","100","R","agg:0402","","",""
"R6","1","120","R","agg:0402","","",""
"R7","1","4k7","R","agg:0402","","",""
"R8","1","10k","R","agg:0402","","",""
"X1","1","2x3 conn","PART","","","",""
"X2","1","jumper","PART","","","",""
"Y1","1","26M","SMD_XTAL","agg:XTAL-20x16","","",""
