"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_flora_ultimate_gps_adafruit_flora_gps\current_version\working\working.kicad_sch"
"Date:","14/09/2023 03:45:22"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","15"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C2","1","10uF","CAP_CERAMIC0805","working:0805","","",""
"FB1","1","Ferrite","FERRITE0805","working:0805","","",""
"FID1, FID2","2","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"GND0, GND1","2","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"LED1","1","FIX","LED0805","working:CHIPLED_0805","","",""
"R1","1","1K","RESISTOR0805","working:0805","","",""
"RX0","1","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"TP1, TP4","2","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"TX0","1","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
"U1","1","FGPMMOPA6H","GPS_FGPMMOPA6H","working:FGPMMOPA6H","","",""
"U$20","1","U.FL","U.FL","working:U.FL","","",""
"UNK3V3IN0","1","SEWTAP-2.0IN","SEWTAP-2.0IN","working:SEWINGTAP_2.0","","",""
