"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_attiny8x7_breakout_pcb_adafruit_attiny8x7_breakout\current_version\working\working.kicad_sch"
"Date:","11/09/2023 08:55:31"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","14"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","10uF","CAP_CERAMIC0805_10MGAP","working:0805_10MGAP","","",""
"C3","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C5","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D3","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D4","1","red","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"IC2","1","ATTINY8X7-MU","ATTINY8X7-MU","working:QFN24_4MM","","",""
"JP1, JP3","2","HEADER-1X1276MIL","HEADER-1X1276MIL","working:1X12_ROUND_76MIL","","",""
"R1","1","10k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R6","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"SJ1","1","SOLDERJUMPER_2WAY","SOLDERJUMPER_2WAY","working:SOLDERJUMPER_2WAY_OPEN_NOPASTE","","",""
"U1","1","ap2112","VREG_SOT23-5","working:SOT23-5","","",""
