"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\oomlout_oomlout_ooeb_ooeb_module_pcb\current_version\working\working.kicad_sch"
"Date:","12/09/2023 03:32:07"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","12"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"D1","1","LED","LED","LED_THT:LED_D10.0mm","Light emitting diode","",""
"J1","1","Conn_01x03_Male","Conn_01x03_Male","Connector_PinHeader_2.54mm:PinHeader_1x03_P2.54mm_Horizontal","Generic connector, single row, 01x03, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J2, J3","2","Conn_01x03_Male","Conn_01x03_Male","Connector_PinHeader_2.54mm:PinHeader_1x03_P2.54mm_Vertical","Generic connector, single row, 01x03, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"J4","1","Conn_01x02_Male","Conn_01x02_Male","Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical","Generic connector, single row, 01x02, script generated (kicad-library-utils/schlib/autogen/connector/)","",""
"Q1","1","TIP120","TIP120","Package_TO_SOT_THT:TO-220-3_Vertical","5A Ic, 60V Vce, Silicon Darlington Power NPN Transistor, TO-220","",""
"R1, R3","2","R","R","Resistor_THT:R_Axial_DIN0411_L9.9mm_D3.6mm_P12.70mm_Horizontal","Resistor","",""
"R2","1","R_Photo","R_Photo","OptoDevice:R_LDR_10x8.5mm_P7.6mm_Vertical","Photoresistor","",""
"RV1","1","R_Potentiometer","R_Potentiometer","","Potentiometer","",""
"SW1","1","SW_Push","SW_Push","Button_Switch_THT:SW_PUSH_6mm","Push button switch, generic, two pins","",""
"SW2","1","SW_Push","SW_Push","Button_Switch_THT:SW_PUSH-12mm","Push button switch, generic, two pins","",""
