"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_mprls_pressure_sensor_breakout_pcb_adafruit_mpr_pressure_sensor\current_version\working\working.kicad_sch"
"Date:","15/09/2023 13:17:51"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","15"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2, C3","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","1000pF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"D1","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"FID1, FID2","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","HEADER-1X770MIL","HEADER-1X770MIL","working:1X07_ROUND_70","","",""
"Q2","1","2N7002D","MOSFET-N_DUAL","working:SOT363","","",""
"R1","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"U2","1","MIC5225-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$3, U$4","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"U$18","1","MPR_SERIES_I2C_PRESSURE","MPR_SERIES_I2C_PRESSURE","working:MPR_SERIES_I2C_PRESSURE","","",""
