"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_40_pin_tft_friend_adafruit_40pin_tft_friend\current_version\working\working.kicad_sch"
"Date:","09/09/2023 15:13:52"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","30"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"BLUE0","1","PINHD-1X8BIG","PINHD-1X8BIG","working:1X08-BIG","","",""
"C1","1","0.1uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C2, C8","2","1uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"C6, C7","2","10uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"CONTROL0","1","PINHD-1X6B","PINHD-1X6B","working:1X06-BIG","","",""
"D1","1","MM3Z24VT1G","DIODESMA","working:SMADIODE","","",""
"D2","1","MBR0540","DIODESOD-123","working:SOD-123","","",""
"FID1, FID2, FID3","3","FIDUCIAL""""","FIDUCIAL{dblquote}{dblquote}","working:FIDUCIAL_1MM","","",""
"GREEN0","1","PINHD-1X8BIG","PINHD-1X8BIG","working:1X08-BIG","","",""
"J1","1","40PINFPC4-1734839-0","40PINFPC4-1734839-0","working:4-1734839-0","","",""
"JP1","1","PINHD-1X6B","PINHD-1X6B","working:1X06-BIG","","",""
"L1","1","6.8uH power L CID 2276","INDUCTORNR5040","working:INDUCTOR_5X5MM_NR5040_NOTHERMALS","","",""
"R1","1","10K","RESISTOR_0805MP","working:_0805MP","","",""
"R2","1","6Ω","RESISTOR_0805MP","working:_0805MP","","",""
"R3, R4, R7","3","12Ω","RESISTOR_0805MP","working:_0805MP","","",""
"R5","1","22","RESISTOR_0805MP","working:_0805MP","","",""
"RED0","1","PINHD-1X8BIG","PINHD-1X8BIG","working:1X08-BIG","","",""
"SJ1","1","+50mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ2","1","+25mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"SJ3","1","+100mA","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"TOUCH0","1","1X4-BIG","1X4-BIG","working:1X04-BIG","","",""
"U2","1","MIC5225-3.3v","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","FAN5333BSX","FAN5331","working:SOT23-5@1","","",""
"U$7","1","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
