"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_1_3_inch_240x240_tft_pcb_adafruit_1_3in_240x240_ips_tft\current_version\working\working.kicad_sch"
"Date:","09/09/2023 11:46:36"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","20"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"DISPLAY1","1","DISP_LCD_ST7789_1.3IN","DISP_LCD_ST7789_1.3IN","working:TFT_1.3IN_240X240_24P","","",""
"IC1","1","RESET_SUPERVISORAPX80X_SA","RESET_SUPERVISORAPX80X_SA","working:SOT23-WIDE","","",""
"JP1","1","HEADER-1X1176MIL","HEADER-1X1176MIL","working:1X11_ROUND_76","","",""
"Q3","1","BSS138","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1","1","10K pack","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"R5","1","10","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"TP1","1","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U1","1","74HC4050","74HC4050DTSSOP","working:TSSOP16","","",""
"U2","1","AP2127K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$4, U$5","2","FIDUCIAL","FIDUCIAL","working:FIDUCIAL_1MM","","",""
"U$7, U$8, U$9, U$10","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","EYE_SPI_DISPLAY_FLIP","EYE_SPI_DISPLAY_FLIP","working:EYE_SPI_DISPLAY_BOTCONTACT","","",""
"X2","1","MicroSD","MICROSD","working:MICROSD","","",""
