"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_vl53l0x_tof_distance_sensor_pcb_adafruit_vl530x_stemma_qt\current_version\working\working.kicad_sch"
"Date:","17/09/2023 01:23:49"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","21"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C4, C5","2","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C6","1","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"CONN3, CONN4","2","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D1","1","1N4148","DIODESOD-323","working:SOD-323","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"FID1, FID4","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP2","1","HEADER-1X670MIL","HEADER-1X670MIL","working:1X06_ROUND_70","","",""
"Q3","1","BSS138","MOSFET-N_DUAL","working:SOT363","","",""
"R1, R2, R3","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","10K","RESISTOR_4PACK","working:RESPACK_4X0603","","",""
"U1","1","VL53L0X","VL53L0X","working:LGA12_ST","","",""
"U3","1","LP5907-2.8","VREG_SOT23-5","working:SOT23-5","","",""
"U$30, U$31, U$33, U$34","4","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
