"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_feather_stm32f405_express_pcb_adafruit_feather_stm32f405_express\current_version\working\working.kicad_sch"
"Date:","14/09/2023 01:59:33"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","58"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C15","2","0.1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C2","1","22pF","CAP_4PACK1206","working:RESPACK_4X0603","","",""
"C3, C6, C8, C9, C12, C13","6","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C4, C7, C10, C11, C14, C16, C17","7","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C5","1","10uF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"CHG0","1","ORANGE","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"CONN1","1","STEMMA_I2C_QT","STEMMA_I2C_QT","working:JST_SH4","","",""
"D4","1","MBR054","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"D+0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"D-0","1","TPB1,27","TPB1,27","working:B1,27","","",""
"FB2","1","ferrite","FERRITE-0805NO","working:0805-NO","","",""
"JP1","1","HEADER-1X16ROUND","HEADER-1X16ROUND","working:1X16_ROUND","","",""
"JP3","1","HEADER-1X12","HEADER-1X12","working:1X12_ROUND","","",""
"L0","1","RED","LED0805_NOOUTLINE","working:CHIPLED_0805_NOOUTLINE","","",""
"LED1","1","WS2812B3535","WS2812B3535","working:LED3535","","",""
"Q3","1","DMG3405","MOSFET-P","working:SOT23-R","","",""
"R1","1","10K","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"R2","1","1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R4, R10","2","100K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R5, R6, R8","3","5.1K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R7","1","2.2K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R9","1","100K","RESISTOR_4PACK_NO","working:RESPACK_4X0603_NO","","",""
"SW1","1","KMR2","SWITCH_TACT_SMT4.6X2.8","working:BTN_KMR2_4.6X2.8","","",""
"TP1, TP2, TP3","3","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U1","1","25Q16","SPIFLASH_8PIN","working:SOIC8_150MIL","","",""
"U2","1","AP2112-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U3","1","MCP73831T-2ACI/OT","MCP73831/2","working:SOT23-5","","",""
"U$3","1","STM32F405R","STM32F405R","working:TQFP64","","",""
"U$5, U$34, U$35, U$37","4","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"U$31, U$32","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","JSTPH","CON_JST_PH_2PIN","working:JSTPH2","","",""
"X2","1","32.768","XTAL-3.2X1.5","working:XTAL3215","","",""
"X3","1","JTAG-CORTEX","JTAG-CORTEX","working:2X05_1.27MM_SMT","","",""
"X5","1","MICROSD","MICROSD","working:MICROSD","","",""
"X6","1","USB_C","USB_C","working:USB_C_CUSB31-CFM2AX-01-X","","",""
"Y1","1","12mhz","CRYSTAL2.5X2.0","working:CRYSTAL_2.5X2","","",""
