"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_mosfet_driver_stemma_pcb_adafruit_mosfet_driver_stemma_breakout\current_version\working\working.kicad_sch"
"Date:","15/09/2023 11:36:29"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","18"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","2.2uF+/35V+","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"D1","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D2","1","GREEN","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"D3","1","1N400x/SM4002","DIODE-SCHOTTKYSOD-123","working:SOD-123","","",""
"FID2, FID3","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"JP1","1","0.1"" Header","HEADER-1X3","working:1X03_OVAL","","",""
"JP3","1","HEADER-1X4ROUND","HEADER-1X4ROUND","working:1X04_ROUND","","",""
"Q1","1","AO3406","MOSFET-NWIDE","working:SOT23-WIDE","","",""
"R1, R2, R3","3","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1, SJ2","2","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"U$1, U$8","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","2060-402/998-404","2060-402/998-404","working:P-2060-402_998-404","","",""
"X4","1","JST PH 3","CON_JST_PH_3PIN","working:JSTPH3","","",""
