"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_ina260_pcb_adafruit_ina260\current_version\working\working.kicad_sch"
"Date:","14/09/2023 10:34:00"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","17"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"FID3, FID4","2","MICROBUILDER_FIDUCIAL""""","MICROBUILDER_FIDUCIAL{dblquote}{dblquote}","working:MICROBUILDER_FIDUCIAL_1MM","","",""
"IC1","1","INA260","INA260","working:TSSOP16","","",""
"JP2","1","HEADER-1X870MIL","HEADER-1X870MIL","working:1X08_ROUND_70","","",""
"R1, R2, R3, R4","4","10K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPER_CLOSED","SOLDERJUMPER_CLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SJ3, SJ4","2","SOLDERJUMPER","SOLDERJUMPER","working:SOLDERJUMPER_ARROW_NOPASTE","","",""
"TP1, TP2","2","TESTPOINTROUND1.5MM","TESTPOINTROUND1.5MM","working:TESTPOINT_ROUND_1.5MM","","",""
"U$7, U$8","2","MOUNTINGHOLE2.5","MOUNTINGHOLE2.5","working:MOUNTINGHOLE_2.5_PLATED","","",""
"X1","1","5.08mm Term","TERMBLOCK_1X2_5.08MM","working:TERMBLOCK_508_1X2","","",""
