"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_itsybitsy_m4_express_pcb_adafruit_itsybitsy_m4\current_version\working\working.kicad_sch"
"Date:","14/09/2023 12:33:06"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","28"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","1uF","CAP_CERAMIC_0603MP","working:_0603MP","","",""
"C5, C7, C14","3","1uF","CAP_CERAMIC0603_NO","working:0603-NO","","",""
"C6, C8","2","10µF","CAP_CERAMIC0805-NOOUTLINE","working:0805-NO","","",""
"C9","1","10uF","CAP_CERAMIC_0805MP","working:_0805MP","","",""
"D1, D2","2","MBR120","DIODE_SOD-123FL","working:SOD-123FL","","",""
"IC1","1","741G125DBV","741G125DBV","working:SOT23-5","","",""
"IC2","1","ATSAMD51G_TQFN48","ATSAMD51G_TQFN48","working:TQFN48_7MM","","",""
"JP1","1","HEADER-1X570MIL","HEADER-1X570MIL","working:1X05_ROUND_70","","",""
"JP2, JP4","2","HEADER-1X14","HEADER-1X14","working:1X14_ROUND70","","",""
"L0","1","RED","LED0603_NOOUTLINE","working:CHIPLED_0603_NOOUTLINE","","",""
"L2","1","AP102-2020","APA1022020","working:APA102_2020","","",""
"R1, R2","2","100k","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"R3","1","2.2K","RESISTOR_0603MP","working:_0603MP","","",""
"R4","1","10K","RESISTOR_0603MP","working:_0603MP","","",""
"R7","1","2.2K","RESISTOR_0603_NOOUT","working:0603-NO","","",""
"SJ1","1","SOLDERJUMPERCLOSED","SOLDERJUMPERCLOSED","working:SOLDERJUMPER_CLOSEDWIRE","","",""
"SW1","1","SPST_TACT-KMR2","SPST_TACT-KMR2","working:KMR2","","",""
"U1","1","GD25x16","SPIFLASH_8PINUX","working:USON8","","",""
"U2","1","AP2112K-3.3","VREG_SOT23-5","working:SOT23-5","","",""
"U$34, U$35","2","FIDUCIAL_1MM","FIDUCIAL_1MM","working:FIDUCIAL_1MM","","",""
"X3","1","microUSB","USB_MICRO_20329_V2","working:4UCONN_20329_V2","","",""
