"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adamjvr_zpansion_zpansion\current_version\working\working_1.kicad_sch"
"Date:","22/09/2023 23:11:11"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","38"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1, C2, C6, C7, C8, C9","6","UCM1C470MCL1GS","UCM1C470MCL1GS","AVR-KiCAD-Lib-Capacitors:UCM1C470MCL1GS","","Digikey",""
"C3, C4, C5","3","C0402C104K9PACTU","C0402C104K9PACTU","AVR-KiCAD-Lib-Resistors:R0402","","Digikey",""
"D1","1","LTST-C194KGKT","LTST-C194KGKT","AVR-KiCAD-Lib-Diodes:LED0603","","Digikey",""
"H1, H2, H3, H4","4","M3_Plated_Hole","M3_Plated_Hole","AVR-KiCAD-Lib-Holes_Fasteners:M3_HOLE","","*",""
"M1","1","D24V5F12","D24V5F12","AVR-KiCAD-Lib-Modules:D24V5F12","","Pololu",""
"M2, M3, M4","3","TMCSILENTSTEPSTICK","TMCSILENTSTEPSTICK","AVR-KiCAD-Lib-Modules:TMCSILENTSTEPSTICK_SPI","","Digikey",""
"R1","1","AT0603FRE0710KL","AT0603FRE0710KL","AVR-KiCAD-Lib-Resistors:R0603","","Digikey",""
"R2","1","RC0402FR-071KL","RC0402FR-071KL","AVR-KiCAD-Lib-Resistors:R0402","","Digikey",""
"R3, R4, R5","3","RC0402FR-0722RL","RC0402FR-0722RL","AVR-KiCAD-Lib-Resistors:R0402","","Digikey",""
"R6, R7, R8","3","RC0402FR-0710KL","RC0402FR-0710KL","AVR-KiCAD-Lib-Resistors:R0402","","Digikey",""
"SP1","1","Arduino_Micro","Arduino_Micro","AVR-KiCAD-Lib-Special:ARDUINO_A000053","","Digikey",""
"T1","1","PRPC005DAAN-RC","PRPC005DAAN-RC","Connector_PinHeader_2.54mm:PinHeader_2x05_P2.54mm_Vertical","","Digikey",""
"T2","1","0395121002","0395121002","AVR-KiCAD-Lib-Connectors:0395121002","","Digikey",""
"T3, T4, T5","3","0395121004","0395121004","AVR-KiCAD-Lib-Connectors:0395121004","","Digikey",""
"T6, T7, T8, T9, T10, T11","6","0705430002","0705430002","AVR-KiCAD-Lib-Connectors:Shrouded_Pin_Header_Straight_1x03_Pitch2.54mm","","Digikey",""
