"Source:","C:\gh\oomlout_oomp_project_bot_v_2\projects\adafruit_adafruit_minipov4_kit_adafruit_minipov4_kit\current_version\working\working.kicad_sch"
"Date:","15/09/2023 09:47:28"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","41"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"C1","1","100n","CAPPTH2","working:CAP-PTH-SMALL2","","",""
"C2, C3","2","100uF","CPOL-USE2.5-6","working:E2,5-6","","",""
"D3, D4","2","ZENER-DIODEDO34-7","ZENER-DIODEDO34-7","working:DO34Z7","","",""
"IC1","1","AVR-MEGA8-PPTH","AVR-MEGA8-PPTH","working:DIL28-3","","",""
"ISP0","1","AVR-ISP-6","AVR-ISP-6","working:AVR-ISP-6","","",""
"JP1","1","HEADER-1X2","HEADER-1X2","working:1X02_OVAL","","",""
"JP2","1","Breakout","PINHD-1X8BIG","working:1X08-BIG","","",""
"LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8","8","LED-RGB-CA-PIRANHA","LED-RGB-CA-PIRANHA","working:PIRANHA5MM","","",""
"Q1","1","12MHz","CERMOSCILL","working:CERM_OSC","","",""
"Q2, Q3, Q4","3","2n2222","TRANSISTOR_NPNTO92","working:TO-92","","",""
"R1, R2","2","47R","R-US_0207/9","working:0207_9","","",""
"R3","1","2K2","R-US_0207/9","working:0207_9","","",""
"R5, R6, R7, R8, R9, R10, R11, R12","8","R-US_0207/9","R-US_0207/9","working:0207_9","","",""
"R14, R15, R16","3","2.2K","R-US_0207/9","working:0207_9","","",""
"TM2","1","10KΩ","TRIMPOT3386","working:TRIM-3386","","",""
"U$2, U$3, U$4, U$5","4","MOUNTINGHOLE2.5_THICK","MOUNTINGHOLE2.5_THICK","working:MOUNTINGHOLE_2.5_PLATED_THICK","","",""
"USB0","1","USBPTH","USBPTH","working:USB-B-PTH","","",""
